Counterparty,total_operations,total_volume,avg_volume_per_op,median_volume_per_op,total_quantity,avg_price,std_price,first_operation,last_operation,payment_methods_used,operation_types,days_active,operations_per_day,volume_per_day,price_cv,high_volume_vip,high_frequency_vip,daily_trader,long_term_trader,vip_score,vip_tier
P2P-5ff10350,1,22000.0,22000.0,22000.0,500.0,44.0,,2025-05-05T20:27:36.000000-0300,2025-05-05T20:27:36.000000-0300,1,1,0,1.0,22000.0,,false,false,false,false,32.72126483292404,Bronze
P2P-71d437r8,1,22000.0,22000.0,22000.0,500.0,44.0,,2025-05-05T17:56:41.000000-0300,2025-05-05T17:56:41.000000-0300,1,1,0,1.0,22000.0,,false,false,false,false,32.72126483292404,Bronze
P2P-a4c02fyy,2,999.88,499.94,499.94,990.98,1.009,0.0,2025-04-25T12:24:17.000000-0300,2025-04-25T12:34:29.000000-0300,1,1,0,2.0,999.88,0.0,false,true,true,false,32.71451719459746,Bronze
Franchoo01,2,995.26,497.63,497.63,984.45,1.011,0.0,2025-04-25T14:23:02.000000-0300,2025-04-25T14:40:02.000000-0300,1,1,0,2.0,995.26,0.0,false,true,true,false,32.711215728982545,Bronze
P2P-5d7a64dj,2,584.75,292.375,292.375,580.69,1.007,0.005656854249492385,2025-04-19T22:40:35.000000-0300,2025-04-25T13:30:24.000000-0300,1,1,5,0.3333333333333333,97.45833333333333,0.00561753152879085,false,true,false,false,32.69183667596938,Bronze
P2P-348274fn,1,21920.85,21920.85,21920.85,486.05,45.1,,2025-04-02T21:24:00.000000-0300,2025-04-02T21:24:00.000000-0300,1,1,0,1.0,21920.85,,false,false,false,false,32.66470400967287,Bronze
P2P-53b0604u,1,21900.0,21900.0,21900.0,485.05,45.15,,2025-04-03T14:52:35.000000-0300,2025-04-03T14:52:35.000000-0300,1,1,0,1.0,21900.0,,false,false,false,false,32.649804538228935,Bronze
P2P-425d58sx,1,21870.0,21870.0,21870.0,486.0,45.0,,2025-04-02T18:10:10.000000-0300,2025-04-02T18:10:10.000000-0300,1,1,0,1.0,21870.0,,false,false,false,false,32.628366449820405,Bronze
P2P-b9dd8fdt,2,300.66,150.33,150.33,193.123,104546.18,4193.411913013076,2025-05-18T19:59:35.000000-0300,2025-05-26T19:44:04.000000-0300,1,1,7,0.25,37.5825,0.040110618226443816,false,true,false,false,32.59841416586593,Bronze
P2P-2caf952c,1,21789.0,21789.0,21789.0,491.29,44.35,,2025-03-25T20:00:18.000000-0300,2025-03-25T20:00:18.000000-0300,1,1,0,1.0,21789.0,,false,false,false,false,32.57048361111737,Bronze
Marcelo_Leites,2,600.0,300.0,300.0,566.02,1.06,0.0,2024-07-14T09:09:30.000000-0300,2024-07-17T04:38:55.000000-0300,1,1,2,0.6666666666666666,200.0,0.0,false,true,false,false,32.53835080926655,Bronze
P2P-e097b84k,1,21700.0,21700.0,21700.0,488.84,44.39,,2025-03-31T17:56:27.000000-0300,2025-03-31T17:56:27.000000-0300,1,1,0,1.0,21700.0,,false,false,false,false,32.50688394883872,Bronze
GulagGhost,2,600.0,300.0,300.0,579.7,1.035,0.0,2025-05-13T18:37:28.000000-0300,2025-05-13T18:52:21.000000-0300,1,1,0,2.0,600.0,0.0,false,true,true,false,32.42876176817066,Bronze
juanisantana,2,600.0,300.0,300.0,566.02,1.06,0.0,2024-08-08T01:09:33.000000-0300,2024-08-08T01:28:27.000000-0300,1,1,0,2.0,600.0,0.0,false,true,true,false,32.42876176817066,Bronze
P2P-005858vl,1,21575.75,21575.75,21575.75,486.05,44.39,,2025-03-31T19:48:55.000000-0300,2025-03-31T19:48:55.000000-0300,1,1,0,1.0,21575.75,,false,false,false,false,32.418094532680044,Bronze
P2P-3a7d63mw,1,21500.05,21500.05,21500.05,485.0,44.33,,2025-03-29T13:29:33.000000-0300,2025-03-29T13:29:33.000000-0300,1,1,0,1.0,21500.05,,false,false,false,false,32.36399908959584,Bronze
P2P-fbbb88zh,1,21500.0,21500.0,21500.0,486.53,44.19,,2025-03-21T12:45:48.000000-0300,2025-03-21T12:45:48.000000-0300,1,1,0,1.0,21500.0,,false,false,false,false,32.3639633594485,Bronze
P2P-d77dc8fn,1,21500.0,21500.0,21500.0,497.68,43.2,,2025-05-15T15:49:21.000000-0300,2025-05-15T15:49:21.000000-0300,1,1,0,1.0,21500.0,,false,false,false,false,32.3639633594485,Bronze
Secure-n-Fast,2,500.0,250.0,250.0,481.67999999999995,1.038,0.0,2025-05-09T20:57:33.000000-0300,2025-05-09T21:24:22.000000-0300,1,1,0,2.0,500.0,0.0,false,true,true,false,32.357301473475545,Bronze
P2P-43253b0t,2,409.8,204.9,204.9,390.83000000000004,1.0485,0.0007071067811864697,2025-04-28T17:47:59.000000-0300,2025-04-29T22:04:13.000000-0300,1,1,1,1.0,204.9,0.00067439845606721,false,true,false,false,32.3476388082085,Bronze
P2P-9b7001cz,2,195.51999999999998,97.75999999999999,97.75999999999999,194.26,1.005,0.005656854249492385,2025-04-25T12:21:03.000000-0300,2025-04-26T21:56:02.000000-0300,1,1,1,1.0,97.75999999999999,0.0056287106960123245,false,true,false,false,32.194513688735825,Bronze
P2P-eaaa84sr,2,262.0,131.0,131.0,253.14,1.035,0.0,2025-05-12T15:53:24.000000-0300,2025-05-12T16:25:42.000000-0300,1,1,0,2.0,262.0,0.0,false,true,true,false,32.18722597210119,Bronze
P2P-09ee271f,1,21150.0,21150.0,21150.0,452.5,46.74,,2025-04-14T19:44:43.000000-0300,2025-04-14T19:44:43.000000-0300,1,1,0,1.0,21150.0,,false,false,false,false,32.11385232801562,Bronze
KiwichangeUY,2,20.09,10.045,10.045,20.14,0.998,0.0,2025-03-24T12:09:25.000000-0300,2025-03-24T12:14:13.000000-0300,1,1,0,2.0,20.09,0.0,false,true,true,false,32.01435637320425,Bronze
P2P-63b24ckm,1,21000.0,21000.0,21000.0,502.63,41.78,,2025-05-19T12:52:29.000000-0300,2025-05-19T12:52:29.000000-0300,1,1,0,1.0,21000.0,,false,false,false,false,32.00666188597295,Bronze
P2P-c485a9pu,1,20599.0,20599.0,20599.0,436.05,47.24,,2025-04-13T20:59:56.000000-0300,2025-04-13T20:59:56.000000-0300,1,1,0,1.0,20599.0,,false,false,false,false,31.720106104245563,Bronze
P2P-55a4f41d,1,20599.0,20599.0,20599.0,436.05,47.24,,2025-04-13T20:14:24.000000-0300,2025-04-13T20:14:24.000000-0300,1,1,0,1.0,20599.0,,false,false,false,false,31.720106104245563,Bronze
P2P-3306a1ku,1,20510.88,20510.88,20510.88,456.0,44.98,,2025-03-21T19:35:54.000000-0300,2025-03-21T19:35:54.000000-0300,1,1,0,1.0,20510.88,,false,false,false,false,31.657135292560234,Bronze
P2P-7853865x,1,20310.23,20310.23,20310.23,453.05,44.83,,2025-04-02T13:05:17.000000-0300,2025-04-02T13:05:17.000000-0300,1,1,0,1.0,20310.23,,false,false,false,false,31.513750211254496,Bronze
P2P-5f6ce2pi,1,20000.0,20000.0,20000.0,451.16,44.33,,2025-03-29T14:46:28.000000-0300,2025-03-29T14:46:28.000000-0300,1,1,0,1.0,20000.0,,false,false,false,false,31.292058939021857,Bronze
Ganamosss,1,20000.0,20000.0,20000.0,451.46,44.3,,2025-03-21T21:43:56.000000-0300,2025-03-21T21:43:56.000000-0300,1,1,0,1.0,20000.0,,false,false,false,false,31.292058939021857,Bronze
P2P-b5324bhc,1,20000.0,20000.0,20000.0,449.03,44.54,,2025-04-03T14:04:42.000000-0300,2025-04-03T14:04:42.000000-0300,1,1,0,1.0,20000.0,,false,false,false,false,31.292058939021857,Bronze
P2P-fb212da6,1,20000.0,20000.0,20000.0,426.71,46.87,,2025-04-09T21:21:36.000000-0300,2025-04-09T21:21:36.000000-0300,1,1,0,1.0,20000.0,,false,false,false,false,31.292058939021857,Bronze
P2P-c61f9dvk,1,20000.0,20000.0,20000.0,456.62,43.8,,2025-05-13T00:24:35.000000-0300,2025-05-13T00:24:35.000000-0300,1,1,0,1.0,20000.0,,false,false,false,false,31.292058939021857,Bronze
P2P-898704yt,1,19900.0,19900.0,19900.0,422.05,47.15,,2025-04-08T20:58:02.000000-0300,2025-04-08T20:58:02.000000-0300,1,1,0,1.0,19900.0,,false,false,false,false,31.22059864432675,Bronze
P2P-616866pt,1,19750.0,19750.0,19750.0,450.91,43.8,,2025-05-09T18:18:19.000000-0300,2025-05-09T18:18:19.000000-0300,1,1,0,1.0,19750.0,,false,false,false,false,31.113408202284084,Bronze
MCZUY,1,19600.0,19600.0,19600.0,445.45,44.0,,2025-05-05T20:21:28.000000-0300,2025-05-05T20:21:28.000000-0300,1,1,0,1.0,19600.0,,false,false,false,false,31.00621776024142,Bronze
P2P-b9e8bd97,1,19500.0,19500.0,19500.0,444.29,43.89,,2025-05-08T18:17:19.000000-0300,2025-05-08T18:17:19.000000-0300,1,1,0,1.0,19500.0,,false,false,false,false,30.934757465546312,Bronze
P2P-8f067ehp,1,19500.0,19500.0,19500.0,453.06,43.04,,2025-05-19T20:38:49.000000-0300,2025-05-19T20:38:49.000000-0300,1,1,0,1.0,19500.0,,false,false,false,false,30.934757465546312,Bronze
P2P-522596a7,1,19000.0,19000.0,19000.0,405.98,46.8,,2025-04-09T15:31:30.000000-0300,2025-04-09T15:31:30.000000-0300,1,1,0,1.0,19000.0,,false,false,false,false,30.577455992070767,Bronze
P2P-688f27in,1,18932.03,18932.03,18932.03,405.05,46.74,,2025-04-14T19:35:03.000000-0300,2025-04-14T19:35:03.000000-0300,1,1,0,1.0,18932.03,,false,false,false,false,30.5288844297665,Bronze
MCriptoUru_,1,18241.0,18241.0,18241.0,393.63,46.34,,2025-04-06T18:18:40.000000-0300,2025-04-06T18:18:40.000000-0300,1,1,0,1.0,18241.0,,false,false,false,false,30.035072355334886,Bronze
P2P-d08921gg,1,18200.0,18200.0,18200.0,410.0,44.39,,2025-03-31T18:06:52.000000-0300,2025-03-31T18:06:52.000000-0300,1,1,0,1.0,18200.0,,false,false,false,false,30.005773634509893,Bronze
P2P-40f1cfdx,1,18058.69,18058.69,18058.69,389.7,46.34,,2025-04-06T17:29:43.000000-0300,2025-04-06T17:29:43.000000-0300,1,1,0,1.0,18058.69,,false,false,false,false,29.904793092076233,Bronze
P2P-c7cb37yq,1,18028.57,18028.57,18028.57,389.05,46.34,,2025-04-06T19:35:31.000000-0300,2025-04-06T19:35:31.000000-0300,1,1,0,1.0,18028.57,,false,false,false,false,29.88326925131407,Bronze
P2P-295fdcys,1,18000.0,18000.0,18000.0,402.5,44.72,,2025-04-01T13:27:50.000000-0300,2025-04-01T13:27:50.000000-0300,1,1,0,1.0,18000.0,,false,false,false,false,29.86285304511967,Bronze
P2P-d4f4fdy2,1,17791.22,17791.22,17791.22,381.05,46.69,,2025-04-12T15:56:19.000000-0300,2025-04-12T15:56:19.000000-0300,1,1,0,1.0,17791.22,,false,false,false,false,29.713658241855228,Bronze
P2P-b4c861qe,1,17218.15,17218.15,17218.15,400.05,43.04,,2025-05-19T20:58:56.000000-0300,2025-05-19T20:58:56.000000-0300,1,1,0,1.0,17218.15,,false,false,false,false,29.304140731045962,Bronze
P2P-a1e404h2,1,17000.0,17000.0,17000.0,363.63,46.75,,2025-04-09T16:55:24.000000-0300,2025-04-09T16:55:24.000000-0300,1,1,0,1.0,17000.0,,false,false,false,false,29.14825009816858,Bronze
P2P-96540dcm,1,16889.42,16889.42,16889.42,380.05,44.44,,2025-04-01T15:21:59.000000-0300,2025-04-01T15:21:59.000000-0300,1,1,0,1.0,16889.42,,false,false,false,false,29.069229304294726,Bronze
P2P-306869s8,1,16000.0,16000.0,16000.0,372.17,42.99,,2025-05-28T15:38:38.000000-0300,2025-05-28T15:38:38.000000-0300,1,1,0,1.0,16000.0,,false,false,false,false,28.433647151217485,Bronze
Zyskie,1,16000.0,16000.0,16000.0,369.6,43.29,,2025-05-25T23:29:45.000000-0300,2025-05-25T23:29:45.000000-0300,1,1,0,1.0,16000.0,,false,false,false,false,28.433647151217485,Bronze
CryptooP2P-,1,15825.48,15825.48,15825.48,347.05,45.6,,2025-04-04T14:57:48.000000-0300,2025-04-04T14:57:48.000000-0300,1,1,0,1.0,15825.48,,false,false,false,false,28.30893464491558,Bronze
P2P-e982859p,1,15764.0,15764.0,15764.0,340.18,46.34,,2025-04-06T17:25:46.000000-0300,2025-04-06T17:25:46.000000-0300,1,1,0,1.0,15764.0,,false,false,false,false,28.26500085573703,Bronze
P2P-abb861nd,1,15635.29,15635.29,15635.29,345.15,45.3,,2025-03-24T16:35:44.000000-0300,2025-03-24T16:35:44.000000-0300,1,1,0,1.0,15635.29,,false,false,false,false,28.173024310434954,Bronze
P2P-bee3bdla,1,15404.26,15404.26,15404.26,340.05,45.3,,2025-03-24T17:14:15.000000-0300,2025-03-24T17:14:15.000000-0300,1,1,0,1.0,15404.26,,false,false,false,false,28.007929591600842,Bronze
Lorenzetti-17,1,15254.66,15254.66,15254.66,345.05,44.21,,2025-04-30T19:41:20.000000-0300,2025-04-30T19:41:20.000000-0300,1,1,0,1.0,15254.66,,false,false,false,false,27.90102499073696,Bronze
P2P-798968e1,1,15057.41,15057.41,15057.41,340.05,44.28,,2025-03-20T15:00:34.000000-0300,2025-03-20T15:00:34.000000-0300,1,1,0,1.0,15057.41,,false,false,false,false,27.760069559450855,Bronze
P2P-2e3e6fne,1,15000.0,15000.0,15000.0,335.57,44.7,,2025-05-02T21:32:16.000000-0300,2025-05-02T21:32:16.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
P2P-6cc015hc,1,15000.0,15000.0,15000.0,337.83,44.4,,2025-03-24T13:23:50.000000-0300,2025-03-24T13:23:50.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
Varo,1,15000.0,15000.0,15000.0,336.7,44.55,,2025-04-03T15:58:35.000000-0300,2025-04-03T15:58:35.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
P2P-94df26ob,1,15000.0,15000.0,15000.0,342.46,43.8,,2025-05-09T18:04:22.000000-0300,2025-05-09T18:04:22.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
DTJUY,1,15000.0,15000.0,15000.0,330.39,45.4,,2025-03-11T21:00:57.000000-0300,2025-03-11T21:00:57.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
P2P-6dca87kb,1,15000.0,15000.0,15000.0,320.03,46.87,,2025-04-09T21:43:43.000000-0300,2025-04-09T21:43:43.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
P2P-43f9a3wy,1,15000.0,15000.0,15000.0,322.65,46.49,,2025-04-07T16:26:03.000000-0300,2025-04-07T16:26:03.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
P2P-f8a5fcbs,1,15000.0,15000.0,15000.0,337.91,44.39,,2025-03-31T20:02:31.000000-0300,2025-03-31T20:02:31.000000-0300,1,1,0,1.0,15000.0,,false,false,false,false,27.719044204266396,Bronze
P2P-ff54fa0s,1,14900.0,14900.0,14900.0,347.4,42.89,,2025-05-20T17:18:49.000000-0300,2025-05-20T17:18:49.000000-0300,1,1,0,1.0,14900.0,,false,false,false,false,27.647583909571285,Bronze
P2P-3741d5ry,1,14713.15,14713.15,14713.15,312.05,47.15,,2025-04-08T21:24:38.000000-0300,2025-04-08T21:24:38.000000-0300,1,1,0,1.0,14713.15,,false,false,false,false,27.514060348933473,Bronze
P2P-6c79d2ws,1,14704.85,14704.85,14704.85,326.05,45.1,,2025-04-02T21:07:41.000000-0300,2025-04-02T21:07:41.000000-0300,1,1,0,1.0,14704.85,,false,false,false,false,27.508129144473777,Bronze
P2P-91057azg,1,14063.34,14063.34,14063.34,300.05,46.87,,2025-04-09T21:26:22.000000-0300,2025-04-09T21:26:22.000000-0300,1,1,0,1.0,14063.34,,false,false,false,false,27.049704207975182,Bronze
P2P-16f9f8zi,1,14042.34,14042.34,14042.34,300.05,46.8,,2025-04-09T15:02:22.000000-0300,2025-04-09T15:02:22.000000-0300,1,1,0,1.0,14042.34,,false,false,false,false,27.034697546089212,Bronze
P2P-b2a813t4,1,13904.31,13904.31,13904.31,300.05,46.34,,2025-04-06T19:18:41.000000-0300,2025-04-06T19:18:41.000000-0300,1,1,0,1.0,13904.31,,false,false,false,false,26.93606090132155,Bronze
P2P-641ec0rg,1,13822.57,13822.57,13822.57,296.05,46.69,,2025-04-12T15:55:17.000000-0300,2025-04-12T15:55:17.000000-0300,1,1,0,1.0,13822.57,,false,false,false,false,26.87764925643777,Bronze
P2P-3804d0yt,1,13800.0,13800.0,13800.0,308.86,44.68,,2025-03-25T22:31:22.000000-0300,2025-03-25T22:31:22.000000-0300,1,1,0,1.0,13800.0,,false,false,false,false,26.861520667925085,Bronze
P2P-5f308diy,1,13718.95,13718.95,13718.95,296.05,46.34,,2025-04-06T19:16:47.000000-0300,2025-04-06T19:16:47.000000-0300,1,1,0,1.0,13718.95,,false,false,false,false,26.8036020990747,Bronze
P2P-64f581sr,1,13306.41,13306.41,13306.41,301.05,44.2,,2025-03-31T15:39:27.000000-0300,2025-03-31T15:39:27.000000-0300,1,1,0,1.0,13306.41,,false,false,false,false,26.508799799339492,Bronze
P2P-3b608b66,1,12576.22,12576.22,12576.22,270.05,46.57,,2025-04-15T16:33:11.000000-0300,2025-04-15T16:33:11.000000-0300,1,1,0,1.0,12576.22,,false,false,false,false,25.987003873505273,Bronze
P2P-bb561bea,1,12426.48,12426.48,12426.48,263.05,47.24,,2025-04-13T20:01:40.000000-0300,2025-04-13T20:01:40.000000-0300,1,1,0,1.0,12426.48,,false,false,false,false,25.87999922822882,Bronze
P2P-7d6773bi,1,12000.0,12000.0,12000.0,277.45,43.25,,2025-05-24T16:16:01.000000-0300,2025-05-24T16:16:01.000000-0300,1,1,0,1.0,12000.0,,false,false,false,false,25.575235363413114,Bronze
ArmanddUSDT,1,12000.0,12000.0,12000.0,265.78,45.15,,2025-03-11T19:05:51.000000-0300,2025-03-11T19:05:51.000000-0300,1,1,0,1.0,12000.0,,false,false,false,false,25.575235363413114,Bronze
P2P-ee12052y,1,11500.0,11500.0,11500.0,259.06,44.39,,2025-03-31T16:16:29.000000-0300,2025-03-31T16:16:29.000000-0300,1,1,0,1.0,11500.0,,false,false,false,false,25.21793388993757,Bronze
P2P-2815b9b6,1,11381.44,11381.44,11381.44,254.05,44.8,,2025-03-22T11:53:40.000000-0300,2025-03-22T11:53:40.000000-0300,1,1,0,1.0,11381.44,,false,false,false,false,25.13321056454705,Bronze
P2P-3abea9xc,1,11110.0,11110.0,11110.0,258.13,43.04,,2025-05-19T18:17:02.000000-0300,2025-05-19T18:17:02.000000-0300,1,1,0,1.0,11110.0,,false,false,false,false,24.939238740626642,Bronze
P2P-b6f26baj,1,11077.67,11077.67,11077.67,264.51,41.88,,2025-05-23T13:32:22.000000-0300,2025-05-23T13:32:22.000000-0300,1,1,0,1.0,11077.67,,false,false,false,false,24.916135627351714,Bronze
JaviCambio,1,10982.25,10982.25,10982.25,244.05,45.0,,2025-04-02T22:05:36.000000-0300,2025-04-02T22:05:36.000000-0300,1,1,0,1.0,10982.25,,false,false,false,false,24.84794821415364,Bronze
P2P-8d9de39a,1,10777.15,10777.15,10777.15,250.05,43.1,,2025-05-17T15:08:59.000000-0300,2025-05-17T15:08:59.000000-0300,1,1,0,1.0,10777.15,,false,false,false,false,24.70138314973397,Bronze
P2P-850fa7su,1,10230.12,10230.12,10230.12,220.05,46.49,,2025-04-07T17:41:09.000000-0300,2025-04-07T17:41:09.000000-0300,1,1,0,1.0,10230.12,,false,false,false,false,24.310473899663315,Bronze
P2P-1796acve,1,10000.0,10000.0,10000.0,232.12,43.08,,2025-05-19T13:23:29.000000-0300,2025-05-19T13:23:29.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-a54b1fiz,1,10000.0,10000.0,10000.0,228.31,43.8,,2025-05-12T21:51:17.000000-0300,2025-05-12T21:51:17.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-aa29e44a,1,10000.0,10000.0,10000.0,213.35,46.87,,2025-04-08T19:18:09.000000-0300,2025-04-08T19:18:09.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-86f714gg,1,10000.0,10000.0,10000.0,223.81,44.68,,2025-04-02T16:24:48.000000-0300,2025-04-02T16:24:48.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-42cd17nn,1,10000.0,10000.0,10000.0,212.76,47.0,,2025-04-09T18:27:30.000000-0300,2025-04-09T18:27:30.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-6aed9d74,1,10000.0,10000.0,10000.0,226.34,44.18,,2025-03-31T15:49:11.000000-0300,2025-03-31T15:49:11.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-514552zt,1,10000.0,10000.0,10000.0,223.41,44.76,,2025-04-02T15:46:55.000000-0300,2025-04-02T15:46:55.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-50f276ng,1,10000.0,10000.0,10000.0,232.01,43.1,,2025-05-26T18:17:38.000000-0300,2025-05-26T18:17:38.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-df3c613r,1,10000.0,10000.0,10000.0,213.67,46.8,,2025-04-10T12:30:36.000000-0300,2025-04-10T12:30:36.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-9fed50t7,1,10000.0,10000.0,10000.0,227.84,43.89,,2025-05-08T20:11:46.000000-0300,2025-05-08T20:11:46.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-3ceb7abv,1,10000.0,10000.0,10000.0,213.35,46.87,,2025-04-08T20:01:03.000000-0300,2025-04-08T20:01:03.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-497a2as0,1,10000.0,10000.0,10000.0,226.34,44.18,,2025-03-31T15:46:59.000000-0300,2025-03-31T15:46:59.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-990840cs,1,10000.0,10000.0,10000.0,213.31,46.88,,2025-04-14T13:01:34.000000-0300,2025-04-14T13:01:34.000000-0300,1,1,0,1.0,10000.0,,false,false,false,false,24.14602946951093,Bronze
P2P-aab6888n,1,9720.82,9720.82,9720.82,209.05,46.5,,2025-04-06T12:25:09.000000-0300,2025-04-06T12:25:09.000000-0300,1,1,0,1.0,9720.82,,false,false,false,false,23.946526618781125,Bronze
Falvez86,1,9448.04,9448.04,9448.04,210.05,44.98,,2025-03-13T15:34:09.000000-0300,2025-03-13T15:34:09.000000-0300,1,1,0,1.0,9448.04,,false,false,false,false,23.751597226911805,Bronze
P2P-e8dcc0hk,1,9400.0,9400.0,9400.0,201.76,46.59,,2025-04-15T20:35:05.000000-0300,2025-04-15T20:35:05.000000-0300,1,1,0,1.0,9400.0,,false,false,false,false,23.717267701340273,Bronze
P2P-81f0e1ru,1,9242.0,9242.0,9242.0,207.49,44.54,,2025-04-03T14:08:40.000000-0300,2025-04-03T14:08:40.000000-0300,1,1,0,1.0,9242.0,,false,false,false,false,23.604360435722,Bronze
Rodusdt,1,9038.25,9038.25,9038.25,200.05,45.18,,2025-03-05T16:35:19.000000-0300,2025-03-05T16:35:19.000000-0300,1,1,0,1.0,9038.25,,false,false,false,false,23.458760085280716,Bronze
P2P-7e01fcy9,1,9000.0,9000.0,9000.0,208.09,43.25,,2025-05-24T16:47:52.000000-0300,2025-05-24T16:47:52.000000-0300,1,1,0,1.0,9000.0,,false,false,false,false,23.431426522559835,Bronze
P2P-00b39ame,1,9000.0,9000.0,9000.0,202.93,44.35,,2025-03-20T23:17:32.000000-0300,2025-03-20T23:17:32.000000-0300,1,1,0,1.0,9000.0,,false,false,false,false,23.431426522559835,Bronze
ACEM_MVD,1,8980.0,8980.0,8980.0,201.11,44.65,,2025-03-17T18:30:04.000000-0300,2025-03-17T18:30:04.000000-0300,1,1,0,1.0,8980.0,,false,false,false,false,23.417134463620815,Bronze
P2P-9e6860ta,1,8945.4,8945.4,8945.4,207.55,43.1,,2025-05-17T16:40:09.000000-0300,2025-05-17T16:40:09.000000-0300,1,1,0,1.0,8945.4,,false,false,false,false,23.392409201656307,Bronze
Mangri,1,8926.23,8926.23,8926.23,200.05,44.62,,2025-04-02T17:03:55.000000-0300,2025-04-02T17:03:55.000000-0300,1,1,0,1.0,8926.23,,false,false,false,false,23.378710263163256,Bronze
P2P-e30816to,1,8854.41,8854.41,8854.41,213.0,41.57,,2025-05-19T17:21:05.000000-0300,2025-05-19T17:21:05.000000-0300,1,1,0,1.0,8854.41,,false,false,false,false,23.327387479513227,Bronze
P2P-3f4b87hq,1,8805.0,8805.0,8805.0,200.11,44.0,,2025-05-05T21:32:28.000000-0300,2025-05-05T21:32:28.000000-0300,1,1,0,1.0,8805.0,,false,false,false,false,23.292078947904372,Bronze
CriptoBarinas,1,8802.2,8802.2,8802.2,200.05,44.0,,2025-05-05T17:42:34.000000-0300,2025-05-05T17:42:34.000000-0300,1,1,0,1.0,8802.2,,false,false,false,false,23.29007805965291,Bronze
P2P-9e22817n,1,8792.19,8792.19,8792.19,200.05,43.95,,2025-05-02T16:39:19.000000-0300,2025-05-02T16:39:19.000000-0300,1,1,0,1.0,8792.19,,false,false,false,false,23.28292488415393,Bronze
JuanSH,1,8597.5,8597.5,8597.5,190.0,45.25,,2025-03-11T16:33:22.000000-0300,2025-03-11T16:33:22.000000-0300,1,1,0,1.0,8597.5,,false,false,false,false,23.143798836412024,Bronze
P2P-b05de51u,1,8380.0,8380.0,8380.0,189.59,44.2,,2025-03-31T15:00:15.000000-0300,2025-03-31T15:00:15.000000-0300,1,1,0,1.0,8380.0,,false,false,false,false,22.98837269545016,Bronze
P2P-2f76f3gs,1,8300.0,8300.0,8300.0,183.83,45.15,,2025-04-02T20:12:00.000000-0300,2025-04-02T20:12:00.000000-0300,1,1,0,1.0,8300.0,,false,false,false,false,22.931204459694072,Bronze
P2P-0c9aaaxh,1,8200.0,8200.0,8200.0,184.26,44.5,,2025-03-25T17:24:44.000000-0300,2025-03-25T17:24:44.000000-0300,1,1,0,1.0,8200.0,,false,false,false,false,22.85974416499896,Bronze
P2P-fb2c08is,1,8000.0,8000.0,8000.0,172.04,46.5,,2025-04-07T14:16:31.000000-0300,2025-04-07T14:16:31.000000-0300,1,1,0,1.0,8000.0,,false,false,false,false,22.716823575608743,Bronze
P2P-2b04dcyl,1,8000.0,8000.0,8000.0,179.77,44.5,,2025-05-04T04:38:15.000000-0300,2025-05-04T04:38:15.000000-0300,1,1,0,1.0,8000.0,,false,false,false,false,22.716823575608743,Bronze
P2P-13997bfq,1,8000.0,8000.0,8000.0,185.18,43.2,,2025-05-26T20:06:10.000000-0300,2025-05-26T20:06:10.000000-0300,1,1,0,1.0,8000.0,,false,false,false,false,22.716823575608743,Bronze
P2P-26235ct1,1,8000.0,8000.0,8000.0,181.69,44.03,,2025-05-10T21:56:25.000000-0300,2025-05-10T21:56:25.000000-0300,1,1,0,1.0,8000.0,,false,false,false,false,22.716823575608743,Bronze
facundo_cardona,1,7500.0,7500.0,7500.0,167.48,44.78,,2025-03-17T12:22:01.000000-0300,2025-03-17T12:22:01.000000-0300,1,1,0,1.0,7500.0,,false,false,false,false,22.359522102133198,Bronze
