session_id,session_start_hour,session_end_hour,total_ops,total_volume,hour_span
1286,9,9,1,996.99,0
244,13,14,2,12400.0,1
241,17,17,1,7210.8,0
780,17,17,1,326.04,0
2468,17,17,1,6524.92,0
1295,23,23,1,95.56,0
2349,20,20,1,136.43,0
911,13,13,1,115.79,0
1822,11,11,1,692.06,0
887,14,14,1,12500.0,0
2066,13,13,1,2000.0,0
1176,11,11,1,500.0,0
2343,20,20,1,36706.59,0
1685,12,13,3,3500.0,1
1554,9,9,1,1035.0,0
2218,14,14,3,1306.82,0
1819,11,11,1,440.0,0
777,12,12,1,649.58,0
2474,10,10,1,1601.54,0
119,15,15,1,4513.0,0
759,17,17,1,463.42,0
655,13,13,1,450.0,0
1688,16,16,1,10050.0,0
2480,21,21,1,59.86,0
765,3,3,1,152.43,0
381,17,17,1,305.84,0
1438,21,21,1,5500.0,0
1703,15,15,1,500.0,0
1828,13,13,1,1103.75,0
232,15,15,2,20994.0,0
1679,14,13,3,7564.01,1
1441,11,11,1,226.86,0
2197,14,14,1,401.2,0
1179,13,13,1,200.0,0
890,21,21,1,3356.0,0
2346,13,13,3,89818.05,0
2069,23,23,1,5000.0,0
1959,11,11,2,8874.98,0
1560,20,20,1,62310.0,0
1944,20,20,1,1500.0,0
2358,18,18,4,60965.91,0
631,23,23,1,52.25,0
1024,15,15,1,300.0,0
2471,21,21,2,427.6,0
1021,16,16,1,524.0,0
1036,15,15,1,210.37,0
1950,12,12,1,500.0,0
786,11,11,1,395.54,0
503,21,21,2,8800.0,0
902,16,16,1,2000.0,0
509,15,15,1,100.0,0
774,15,15,1,501.75,0
1030,18,18,1,333.09,0
518,22,22,1,7760.0,0
1962,18,18,1,4800.0,0
2483,17,17,1,22002.2,0
238,12,12,2,17963.08,0
1941,19,19,2,12004.939999999999,0
1033,16,16,1,391.68,0
372,13,13,1,194.29,0
2331,17,17,1,152.0,0
914,14,14,1,400.0,0
1411,20,20,1,200.0,0
256,16,16,1,9030.0,0
515,17,17,2,14000.0,0
1691,14,14,1,1100.0,0
908,23,23,1,1065.0,0
1429,14,14,1,500.0,0
771,10,10,1,1615.33,0
893,21,21,1,131.72,0
646,13,13,1,2000.0,0
628,12,12,1,189.0,0
104,18,18,1,12513.0,0
1045,22,22,1,1315.24,0
2087,9,9,1,3187.21,0
1566,14,14,1,23050.0,0
637,23,23,1,129.99,0
2328,12,12,1,780.0,0
762,16,16,1,1000.0,0
1816,13,13,1,2000.0,0
2465,20,20,1,23186.0,0
2212,18,18,1,2332.0,0
1170,20,20,1,134.55,0
768,14,14,2,750.91,0
125,16,16,2,2432.75,0
2081,18,18,1,256.0,0
1307,21,21,1,400.0,0
1542,14,14,1,580.0,0
393,16,16,1,177.48,0
649,23,23,1,291.6,0
524,2,2,1,27.0,0
1548,13,13,2,22083.0,0
497,4,4,1,580.51,0
128,21,20,2,9553.6,1
2352,14,14,1,471.3,0
384,11,11,1,190.98,0
1831,13,13,1,1700.0,0
1301,19,19,1,1360.0,0
2215,10,11,2,3300.0,1
369,15,15,1,350.0,0
262,3,3,1,19271.55,0
