Counterparty,total_operations,total_volume,avg_volume_per_op,median_volume_per_op,total_quantity,avg_price,std_price,first_operation,last_operation,payment_methods_used,operation_types,days_active,operations_per_day,volume_per_day,price_cv,high_volume_vip,high_frequency_vip,daily_trader,long_term_trader,vip_score,vip_tier
P2P-b6719bc7,1,1220.11,1220.11,1220.11,1447.417,84295.99,,2025-04-14T16:49:54.000000-0300,2025-04-14T16:49:54.000000-0300,1,1,0,1.0,1220.11,,false,false,false,false,17.916229619483595,Standard
P2P-36e2afdk,1,1209.38,1209.38,1209.38,1208.18,1.001,,2025-04-28T11:24:00.000000-0300,2025-04-28T11:24:00.000000-0300,1,1,0,1.0,1209.38,,false,false,false,false,17.90817203138329,Standard
P2P-1eb491ug,1,1033.0,1033.0,1033.0,1031.96,1.001,,2025-04-28T11:13:59.000000-0300,2025-04-28T11:13:59.000000-0300,1,1,0,1.0,1033.0,,false,false,false,false,17.775721202946087,Standard
P2P-3478c3ar,1,1021.0,1021.0,1021.0,987.42,1.034,,2025-03-31T13:45:15.000000-0300,2025-03-31T13:45:15.000000-0300,1,1,0,1.0,1021.0,,false,false,false,false,17.766709920820865,Standard
P2P-305b9ajr,1,1000.0,1000.0,1000.0,1105.725,90438.33,,2025-04-22T14:08:20.000000-0300,2025-04-22T14:08:20.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.750940177101732,Standard
Visequera,1,1000.0,1000.0,1000.0,972.76,1.028,,2025-05-15T19:58:07.000000-0300,2025-05-15T19:58:07.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.750940177101732,Standard
P2P-ed4f615u,1,901.91,901.91,901.91,893.87,1.009,,2025-04-03T15:50:46.000000-0300,2025-04-03T15:50:46.000000-0300,1,1,0,1.0,901.91,,false,false,false,false,17.677280455129825,Standard
Carlosmroj,1,897.25,897.25,897.25,899.95,0.997,,2024-07-11T12:22:46.000000-0300,2024-07-11T12:22:46.000000-0300,1,1,0,1.0,897.25,,false,false,false,false,17.67378107390453,Standard
P2P-ebb3acrk,1,675.25,675.25,675.25,673.91,1.002,,2025-03-25T20:20:09.000000-0300,2025-03-25T20:20:09.000000-0300,1,1,0,1.0,675.25,,false,false,false,false,17.507072354587944,Standard
Cosmo_Change,1,667.0,667.0,667.0,642.58,1.038,,2025-05-07T13:06:15.000000-0300,2025-05-07T13:06:15.000000-0300,1,1,0,1.0,667.0,,false,false,false,false,17.500877098126857,Standard
P2P-1b1b53o8,1,604.54,604.54,604.54,601.54,1.005,,2025-04-04T13:49:09.000000-0300,2025-04-04T13:49:09.000000-0300,1,1,0,1.0,604.54,,false,false,false,false,17.453973374665082,Standard
nacho9026,1,549.94,549.94,549.94,553.26,0.994,,2024-12-05T14:36:41.000000-0300,2024-12-05T14:36:41.000000-0300,1,1,0,1.0,549.94,,false,false,false,false,17.412972040995328,Standard
JoacoRSC,1,529.07,529.07,529.07,527.49,1.003,,2025-05-09T23:34:23.000000-0300,2025-05-09T23:34:23.000000-0300,1,1,0,1.0,529.07,,false,false,false,false,17.39729991949921,Standard
P2P-8efc2bzm,1,503.94,503.94,503.94,499.95,1.008,,2025-05-07T13:11:13.000000-0300,2025-05-07T13:11:13.000000-0300,1,1,0,1.0,503.94,,false,false,false,false,17.378428792848645,Standard
AgustinM,1,501.0,501.0,501.0,500.0,1.002,,2024-08-06T18:34:01.000000-0300,2024-08-06T18:34:01.000000-0300,1,1,0,1.0,501.0,,false,false,false,false,17.37622102872797,Standard
Gastoniwcc,1,500.0,500.0,500.0,500.0,1.0,,2024-07-11T14:38:31.000000-0300,2024-07-11T14:38:31.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.375470088550866,Standard
CryptoMefis,1,500.0,500.0,500.0,471.69,1.06,,2024-07-14T19:23:47.000000-0300,2024-07-14T19:23:47.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.375470088550866,Standard
Impulsotrading,1,499.94,499.94,499.94,498.45,1.003,,2025-03-28T11:32:13.000000-0300,2025-03-28T11:32:13.000000-0300,1,1,0,1.0,499.94,,false,false,false,false,17.37542503214024,Standard
P2P-86b252c6,1,499.94,499.94,499.94,499.45,1.001,,2025-05-16T14:00:06.000000-0300,2025-05-16T14:00:06.000000-0300,1,1,0,1.0,499.94,,false,false,false,false,17.37542503214024,Standard
P2P-d238f8ea,1,499.44,499.44,499.44,498.95,1.001,,2025-05-16T14:31:08.000000-0300,2025-05-16T14:31:08.000000-0300,1,1,0,1.0,499.44,,false,false,false,false,17.37504956205169,Standard
P2P-3ccfc2kp,1,489.99,489.99,489.99,487.07,1.006,,2025-04-01T15:02:02.000000-0300,2025-04-01T15:02:02.000000-0300,1,1,0,1.0,489.99,,false,false,false,false,17.367953177378077,Standard
P2P-a1fc8bta,1,488.68,488.68,488.68,58.109,84097.34,,2025-04-15T14:51:07.000000-0300,2025-04-15T14:51:07.000000-0300,1,1,0,1.0,488.68,,false,false,false,false,17.366969445746072,Standard
P2P-c8d34aot,1,478.56,478.56,478.56,474.3,1.009,,2025-04-25T12:37:11.000000-0300,2025-04-25T12:37:11.000000-0300,1,1,0,1.0,478.56,,false,false,false,false,17.359369931153804,Standard
P2P-c04b17kv,1,440.69,440.69,440.69,438.5,1.005,,2025-03-26T14:36:25.000000-0300,2025-03-26T14:36:25.000000-0300,1,1,0,1.0,440.69,,false,false,false,false,17.33093182664696,Standard
P2P-58e04dzw,1,413.09,413.09,413.09,414.34,0.997,,2025-03-25T22:42:51.000000-0300,2025-03-25T22:42:51.000000-0300,1,1,0,1.0,413.09,,false,false,false,false,17.310205877758953,Standard
P2P-08e03fsv,1,403.3,403.3,403.3,409.03,0.986,,2025-05-25T21:09:35.000000-0300,2025-05-25T21:09:35.000000-0300,1,1,0,1.0,403.3,,false,false,false,false,17.30285417342513,Standard
AF-Cripto,1,400.35,400.35,400.35,396.0,1.011,,2025-04-11T12:44:16.000000-0300,2025-04-11T12:44:16.000000-0300,1,1,0,1.0,400.35,,false,false,false,false,17.30063889990268,Standard
SebaCripto,1,341.12,341.12,341.12,341.47,0.999,,2024-10-23T18:43:12.000000-0300,2024-10-23T18:43:12.000000-0300,1,1,0,1.0,341.12,,false,false,false,false,17.256160713212942,Standard
P2P-6d8bf5k5,1,325.01,325.01,325.01,324.69,1.001,,2025-05-15T15:02:57.000000-0300,2025-05-15T15:02:57.000000-0300,1,1,0,1.0,325.01,,false,false,false,false,17.244063066959832,Standard
P2P-00f2add1,1,320.64,320.64,320.64,317.47,1.01,,2025-04-03T13:55:38.000000-0300,2025-04-03T13:55:38.000000-0300,1,1,0,1.0,320.64,,false,false,false,false,17.2407814583859,Standard
DMV_BTC,1,313.13,313.13,313.13,310.03,1.01,,2024-07-09T13:22:06.000000-0300,2024-07-09T13:22:06.000000-0300,1,1,0,1.0,313.13,,false,false,false,false,17.235141897655865,Standard
xMellx,1,306.94,306.94,306.94,304.81,1.007,,2025-04-21T21:35:44.000000-0300,2025-04-21T21:35:44.000000-0300,1,1,0,1.0,306.94,,false,false,false,false,17.230493577959606,Standard
P2P-c5334f0i,1,300.0,300.0,300.0,297.91,1.007,,2025-04-01T15:31:17.000000-0300,2025-04-01T15:31:17.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.22528205313052,Standard
P2P-b0d06db7,1,300.0,300.0,300.0,299.7,1.001,,2025-05-16T13:46:10.000000-0300,2025-05-16T13:46:10.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.22528205313052,Standard
P2P-701a759w,1,300.0,300.0,300.0,297.02,1.01,,2025-04-03T14:30:29.000000-0300,2025-04-03T14:30:29.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.22528205313052,Standard
GroupSensei,1,291.0,291.0,291.0,292.46,0.995,,2025-05-15T14:12:52.000000-0300,2025-05-15T14:12:52.000000-0300,1,1,0,1.0,291.0,,false,false,false,false,17.218523591536602,Standard
P2P-b7b4983u,1,287.05,287.05,287.05,289.95,0.99,,2025-05-19T13:26:15.000000-0300,2025-05-19T13:26:15.000000-0300,1,1,0,1.0,287.05,,false,false,false,false,17.21555737783705,Standard
Sllns,1,281.65,281.65,281.65,278.87,1.01,,2025-04-04T12:35:27.000000-0300,2025-04-04T12:35:27.000000-0300,1,1,0,1.0,281.65,,false,false,false,false,17.211502300880703,Standard
CryptoMinds-,1,251.44,251.44,251.44,249.95,1.006,,2025-03-27T15:58:01.000000-0300,2025-03-27T15:58:01.000000-0300,1,1,0,1.0,251.44,,false,false,false,false,17.18881639813046,Standard
El_Elias27,1,243.67,243.67,243.67,242.95,1.003,,2025-04-02T20:19:03.000000-0300,2025-04-02T20:19:03.000000-0300,1,1,0,1.0,243.67,,false,false,false,false,17.182981592954377,Standard
P2P-718b41ol,1,241.75,241.75,241.75,241.27,1.002,,2025-03-25T17:12:03.000000-0300,2025-03-25T17:12:03.000000-0300,1,1,0,1.0,241.75,,false,false,false,false,17.181539787814344,Standard
P2P-14f1f0rf,1,217.75,217.75,217.75,219.95,0.99,,2025-05-19T13:07:31.000000-0300,2025-05-19T13:07:31.000000-0300,1,1,0,1.0,217.75,,false,false,false,false,17.1635172235639,Standard
P2P-2b82cbiz,1,205.82,205.82,205.82,204.8,1.005,,2025-03-22T18:43:14.000000-0300,2025-03-22T18:43:14.000000-0300,1,1,0,1.0,205.82,,false,false,false,false,17.15455850725108,Standard
P2P-16d3d2ak,1,201.01,201.01,201.01,200.21,1.004,,2025-03-26T16:30:28.000000-0300,2025-03-26T16:30:28.000000-0300,1,1,0,1.0,201.01,,false,false,false,false,17.150946484999217,Standard
gustapelu,1,200.0,200.0,200.0,184.834,108205.04,,2025-05-27T11:14:36.000000-0300,2025-05-27T11:14:36.000000-0300,1,1,0,1.0,200.0,,false,false,false,false,17.150188035420346,Standard
P2P-7aa470an,1,189.31,189.31,189.31,188.74,1.003,,2025-03-28T11:24:28.000000-0300,2025-03-28T11:24:28.000000-0300,1,1,0,1.0,189.31,,false,false,false,false,17.14216048492713,Standard
wyatt09,1,184.35,184.35,184.35,182.35,1.011,,2025-03-13T17:01:08.000000-0300,2025-03-13T17:01:08.000000-0300,1,1,0,1.0,184.35,,false,false,false,false,17.138435821648706,Standard
P2P-17fcd4oz,1,171.4,171.4,171.4,168.71,1.016,,2025-04-10T17:49:49.000000-0300,2025-04-10T17:49:49.000000-0300,1,1,0,1.0,171.4,,false,false,false,false,17.128711146355236,Standard
P2P-b16270ur,1,156.72,156.72,156.72,155.95,1.005,,2025-03-26T17:30:17.000000-0300,2025-03-26T17:30:17.000000-0300,1,1,0,1.0,156.72,,false,false,false,false,17.117687344555385,Standard
P2P-413ceagy,1,151.68,151.68,151.68,150.48,1.008,,2025-05-07T14:09:30.000000-0300,2025-05-07T14:09:30.000000-0300,1,1,0,1.0,151.68,,false,false,false,false,17.11390260606279,Standard
Yolicm2,1,140.0,140.0,140.0,138.61,1.01,,2025-03-13T22:45:48.000000-0300,2025-03-13T22:45:48.000000-0300,1,1,0,1.0,140.0,,false,false,false,false,17.105131624794243,Standard
P2P-eaaa84sr,1,131.0,131.0,131.0,126.57,1.035,,2025-05-12T16:25:42.000000-0300,2025-05-12T16:25:42.000000-0300,1,1,0,1.0,131.0,,false,false,false,false,17.09837316320033,Standard
P2P-08526bn6,1,128.5,128.5,128.5,127.99,1.004,,2025-03-27T17:40:10.000000-0300,2025-03-27T17:40:10.000000-0300,1,1,0,1.0,128.5,,false,false,false,false,17.096495812757574,Standard
P2P-3312c2kp,1,120.66,120.66,120.66,119.95,1.006,,2025-04-21T21:15:55.000000-0300,2025-04-21T21:15:55.000000-0300,1,1,0,1.0,120.66,,false,false,false,false,17.090608441769096,Standard
P2P-d328441g,1,120.42,120.42,120.42,119.95,1.004,,2025-03-27T22:37:38.000000-0300,2025-03-27T22:37:38.000000-0300,1,1,0,1.0,120.42,,false,false,false,false,17.09042821612659,Standard
nacho11919,1,120.18,120.18,120.18,119.95,1.002,,2025-03-27T20:18:46.000000-0300,2025-03-27T20:18:46.000000-0300,1,1,0,1.0,120.18,,false,false,false,false,17.090247990484087,Standard
P2P-7028feyo,1,119.35,119.35,119.35,119.95,0.995,,2025-05-15T13:34:06.000000-0300,2025-05-15T13:34:06.000000-0300,1,1,0,1.0,119.35,,false,false,false,false,17.08962471013709,Standard
Juanmaster2002,1,117.83,117.83,117.83,117.13,1.006,,2025-03-18T18:32:55.000000-0300,2025-03-18T18:32:55.000000-0300,1,1,0,1.0,117.83,,false,false,false,false,17.088483281067894,Standard
P2P-841799ih,1,109.71,109.71,109.71,108.95,1.007,,2025-03-28T15:55:20.000000-0300,2025-03-28T15:55:20.000000-0300,1,1,0,1.0,109.71,,false,false,false,false,17.08238564682983,Standard
Perritomalvado,1,109.39,109.39,109.39,109.72,0.997,,2025-03-25T19:12:11.000000-0300,2025-03-25T19:12:11.000000-0300,1,1,0,1.0,109.39,,false,false,false,false,17.08214534597316,Standard
Candor2,1,101.05,101.05,101.05,100.45,1.006,,2025-04-01T17:40:54.000000-0300,2025-04-01T17:40:54.000000-0300,1,1,0,1.0,101.05,,false,false,false,false,17.07588250489613,Standard
P2P-3ed1d0yj,1,100.14,100.14,100.14,99.95,1.002,,2025-03-27T11:51:40.000000-0300,2025-03-27T11:51:40.000000-0300,1,1,0,1.0,100.14,,false,false,false,false,17.075199149334967,Standard
P2P-979a36ft,1,100.0,100.0,100.0,99.3,1.007,,2025-04-22T23:49:26.000000-0300,2025-04-22T23:49:26.000000-0300,1,1,0,1.0,100.0,,false,false,false,false,17.07509401771017,Standard
