order_number,Advertisement Order Number,order_type,asset_type,fiat_type,total_price,price,quantity,Exchange rate,maker_fee,taker_fee,payment_method,Counterparty,status,Origin,match_time_utc,Match_time_local,hour_local,YearMonthStr,Year,weekday_local,date_local,Quantity_num,MakerFee_num,TakerFee_num,Price_num,TotalPrice_num,TotalPrice_USD_equivalent,TotalFee,time_diff_minutes,new_session,session_id
20568365775002275840,12562506419853938688,Sell,USDT,UYU,15750.4,42.8,368,0.0,0.58,,,,Cancelled,MAKE_TAKE,2023-12-13 21:29:24,2023-12-13T18:29:24.000000-0300,18,2023-12,2023,3,2023-12-13T00:00:00.000,368.0,0.58,,42.8,15750.4,368.0,0.58,28.433333333333334,false,646
20568379032650846208,12562506419853938688,Sell,USDT,UYU,6000.0,42.8,140.18,0.0,0.22,,,,Cancelled,MAKE_TAKE,2023-12-13 22:22:05,2023-12-13T19:22:05.000000-0300,19,2023-12,2023,3,2023-12-13T00:00:00.000,140.18,0.22,,42.8,6000.0,140.1869158878505,0.22,52.68333333333333,true,647
20568382875415416832,12562506419853938688,Sell,USDT,UYU,23968.0,42.8,560,0.0,0.89,,,,Cancelled,MAKE_TAKE,2023-12-13 22:37:21,2023-12-13T19:37:21.000000-0300,19,2023-12,2023,3,2023-12-13T00:00:00.000,560.0,0.89,,42.8,23968.0,560.0,0.89,15.266666666666667,false,647
20568383024509231104,12562839932464869376,Sell,USDT,USD,250.0,1.032,242.24,0.0,0.67,,,,Cancelled,MAKE_TAKE,2023-12-13 22:37:57,2023-12-13T19:37:57.000000-0300,19,2023-12,2023,3,2023-12-13T00:00:00.000,242.24,0.67,,1.032,250.0,250.0,0.67,0.6,false,647
20568385757325889536,12562839932464869376,Sell,USDT,USD,703.82,1.032,682,0.0,1.9,,SantanderUrug,,Cancelled,FIAT,2023-12-13 22:48:48,2023-12-13T19:48:48.000000-0300,19,2023-12,2023,3,2023-12-13T00:00:00.000,682.0,1.9,,1.032,703.82,703.82,1.9,10.85,false,647
20568387738267004928,12562839932464869376,Sell,USDT,USD,1070.0,1.032,1036.82,0.0,2.9,,,,Cancelled,MAKE_TAKE,2023-12-13 22:56:41,2023-12-13T19:56:41.000000-0300,19,2023-12,2023,3,2023-12-13T00:00:00.000,1036.82,2.9,,1.032,1070.0,1070.0,2.9,7.883333333333334,false,647
20568391562117824512,12562506419853938688,Sell,USDT,UYU,5290.0,42.8,123.59,0.0,0.19,,,,Cancelled,MAKE_TAKE,2023-12-13 23:11:52,2023-12-13T20:11:52.000000-0300,20,2023-12,2023,3,2023-12-13T00:00:00.000,123.59,0.19,,42.8,5290.0,123.5981308411215,0.19,15.183333333333334,false,647
20568395693756760064,12562839932464869376,Sell,USDT,USD,200.0,1.032,193.79,0.0,0.54,,BankRepublicUruguay,,Cancelled,LITE_VERSION,2023-12-13 23:28:17,2023-12-13T20:28:17.000000-0300,20,2023-12,2023,3,2023-12-13T00:00:00.000,193.79,0.54,,1.032,200.0,200.0,0.54,16.416666666666668,false,647
20568407043382632448,12562506419853938688,Sell,USDT,UYU,15393.92,42.88,359,0.0,0.57,,,,Cancelled,MAKE_TAKE,2023-12-14 0:13:23,2023-12-13T21:13:23.000000-0300,21,2023-12,2023,3,2023-12-13T00:00:00.000,359.0,0.57,,42.88,15393.92,359.0,0.57,45.1,true,648
20568407181730754560,12562839932464869376,Sell,USDT,USD,634.68,1.032,615,0.0,1.72,,SantanderUrug,,Cancelled,FIAT,2023-12-14 0:13:56,2023-12-13T21:13:56.000000-0300,21,2023-12,2023,3,2023-12-13T00:00:00.000,615.0,1.72,,1.032,634.68,634.68,1.72,0.55,false,648
20568411905388576768,12562839932464869376,Sell,USDT,USD,200.0,1.032,193.79,0.0,0.54,,,,Cancelled,MAKE_TAKE,2023-12-14 0:32:42,2023-12-13T21:32:42.000000-0300,21,2023-12,2023,3,2023-12-13T00:00:00.000,193.79,0.54,,1.032,200.0,200.0,0.54,18.766666666666666,false,648
20568415203301769216,12562506419853938688,Sell,USDT,UYU,5788.8,42.88,135,0.0,0.21,,Prex,,Cancelled,LITE_VERSION,2023-12-14 0:45:49,2023-12-13T21:45:49.000000-0300,21,2023-12,2023,3,2023-12-13T00:00:00.000,135.0,0.21,,42.88,5788.8,135.0,0.21,13.116666666666667,false,648
20568429619900137472,12562839932464869376,Sell,USDT,USD,611.97,1.032,593,0.0,1.66,,SantanderUrug,,Cancelled,FIAT,2023-12-14 1:43:06,2023-12-13T22:43:06.000000-0300,22,2023-12,2023,3,2023-12-13T00:00:00.000,593.0,1.66,,1.032,611.97,611.97,1.66,57.28333333333333,true,649
20568430569239232512,12562839932464869376,Sell,USDT,USD,400.0,1.032,387.59,0.0,01.08,,ItauUruguay,,Cancelled,FIAT,2023-12-14 1:46:52,2023-12-13T22:46:52.000000-0300,22,2023-12,2023,3,2023-12-13T00:00:00.000,387.59,1.08,,1.032,400.0,400.0,1.08,3.7666666666666666,false,649
20568634314663677952,12562839932464869376,Sell,USDT,USD,220.0,1.03,213.59,0.0,0.59,,,,Cancelled,MAKE_TAKE,2023-12-14 15:16:29,2023-12-14T12:16:29.000000-0300,12,2023-12,2023,4,2023-12-14T00:00:00.000,213.59,0.59,,1.03,220.0,220.0,0.59,809.6166666666667,true,650
20568667198436716544,12563965269083385856,Sell,USDT,UYU,6300.0,41.9,150.35,0.0,0.24,,,,Cancelled,MAKE_TAKE,2023-12-14 17:27:09,2023-12-14T14:27:09.000000-0300,14,2023-12,2023,4,2023-12-14T00:00:00.000,150.35,0.24,,41.9,6300.0,150.3579952267303,0.24,130.66666666666666,true,651
20568668298928271360,12562506419853938688,Sell,USDT,UYU,6547.5,43.65,150,0.0,0.24,,,,Cancelled,MAKE_TAKE,2023-12-14 17:31:32,2023-12-14T14:31:32.000000-0300,14,2023-12,2023,4,2023-12-14T00:00:00.000,150.0,0.24,,43.65,6547.5,150.0,0.24,4.383333333333334,false,651
20568669499779264512,12562839932464869376,Sell,USDT,USD,268.0,1.03,260.19,0.0,0.72,,,,Cancelled,MAKE_TAKE,2023-12-14 17:36:18,2023-12-14T14:36:18.000000-0300,14,2023-12,2023,4,2023-12-14T00:00:00.000,260.19,0.72,,1.03,268.0,268.0,0.72,4.766666666666667,false,651
20568677782590353408,12562839932464869376,Sell,USDT,USD,2400.0,1.03,2330.09,0.0,6.52,,,,Cancelled,MAKE_TAKE,2023-12-14 18:09:13,2023-12-14T15:09:13.000000-0300,15,2023-12,2023,4,2023-12-14T00:00:00.000,2330.09,6.52,,1.03,2400.0,2400.0,6.52,32.916666666666664,true,652
20568747908885798912,12568716798530166784,Sell,USDT,UYU,31573.08,43.8,720.84,0.0,1.15,,,,Cancelled,MAKE_TAKE,2023-12-14 22:47:52,2023-12-14T19:47:52.000000-0300,19,2023-12,2023,4,2023-12-14T00:00:00.000,720.84,1.15,,43.8,31573.08,720.8465753424658,1.15,278.65,true,653
20568760701151805440,12562839932464869376,Sell,USDT,USD,2800.0,1.035,2705.31,0.0,7.57,,ItauUruguay,,Cancelled,FIAT,2023-12-14 23:38:42,2023-12-14T20:38:42.000000-0300,20,2023-12,2023,4,2023-12-14T00:00:00.000,2705.31,7.57,,1.035,2800.0,2800.0,7.57,50.833333333333336,true,654
20568971647887376384,12562839932464869376,Sell,USDT,USD,250.0,1.031,242.48,0.0,0.67,,SantanderUrug,,Cancelled,FIAT,2023-12-15 13:36:56,2023-12-15T10:36:56.000000-0300,10,2023-12,2023,5,2023-12-15T00:00:00.000,242.48,0.67,,1.031,250.0,250.0,0.67,838.2333333333333,true,655
20568976608717373440,12562839932464869376,Sell,USDT,USD,200.0,1.031,193.98,0.0,0.54,,BankRepublicUruguay,,Cancelled,LITE_VERSION,2023-12-15 13:56:38,2023-12-15T10:56:38.000000-0300,10,2023-12,2023,5,2023-12-15T00:00:00.000,193.98,0.54,,1.031,200.0,200.0,0.54,19.7,false,655
20569016758594183168,12563965269083385856,Sell,USDT,UYU,16600.0,41.5,400,0.0,0.64,,,,Cancelled,MAKE_TAKE,2023-12-15 16:36:11,2023-12-15T13:36:11.000000-0300,13,2023-12,2023,5,2023-12-15T00:00:00.000,400.0,0.64,,41.5,16600.0,400.0,0.64,159.55,true,656
20569037661004869632,12562839932464869376,Sell,USDT,USD,350.0,1.029,340.13,0.0,0.95,,ItauUruguay,,Cancelled,FIAT,2023-12-15 17:59:14,2023-12-15T14:59:14.000000-0300,14,2023-12,2023,5,2023-12-15T00:00:00.000,340.13,0.95,,1.029,350.0,350.0,0.95,83.05,true,657
20569050969894727680,12562839932464869376,Sell,USDT,USD,450.0,1.029,437.31,0.0,1.22,,,,Cancelled,MAKE_TAKE,2023-12-15 18:52:07,2023-12-15T15:52:07.000000-0300,15,2023-12,2023,5,2023-12-15T00:00:00.000,437.31,1.22,,1.029,450.0,450.0,1.22,52.88333333333333,true,658
20569090581603635200,12562839932464869376,Sell,USDT,USD,2023.09,1.029,1966.07,0.0,5.5,,,,Cancelled,MAKE_TAKE,2023-12-15 21:29:32,2023-12-15T18:29:32.000000-0300,18,2023-12,2023,5,2023-12-15T00:00:00.000,1966.07,5.5,,1.029,2023.09,2023.09,5.5,157.41666666666666,true,659
20569098212536340480,12562839932464869376,Sell,USDT,USD,2161.0,1.029,2100.09,0.0,5.88,,,,Cancelled,MAKE_TAKE,2023-12-15 21:59:51,2023-12-15T18:59:51.000000-0300,18,2023-12,2023,5,2023-12-15T00:00:00.000,2100.09,5.88,,1.029,2161.0,2161.0,5.88,30.316666666666666,true,660
20569436532025970688,12562839932464869376,Sell,USDT,USD,200.0,1.046,191.2,0.0,0.53,,SantanderUrug,,Cancelled,LITE_VERSION,2023-12-16 20:24:13,2023-12-16T17:24:13.000000-0300,17,2023-12,2023,6,2023-12-16T00:00:00.000,191.2,0.53,,1.046,200.0,200.0,0.53,1344.3666666666666,true,661
20570114136090537984,12562839932464869376,Sell,USDT,USD,250.0,1.033,242.01,0.0,0.67,,ItauUruguay,,Cancelled,LITE_VERSION,2023-12-18 17:16:46,2023-12-18T14:16:46.000000-0300,14,2023-12,2023,1,2023-12-18T00:00:00.000,242.01,0.67,,1.033,250.0,250.0,0.67,2692.55,true,662
20570162596474998784,12562839932464869376,Sell,USDT,USD,650.0,1.032,629.84,0.0,1.76,,BankRepublicUruguay,,Cancelled,FIAT,2023-12-18 20:29:20,2023-12-18T17:29:20.000000-0300,17,2023-12,2023,1,2023-12-18T00:00:00.000,629.84,1.76,,1.032,650.0,650.0,1.76,192.56666666666666,true,663
20570163197020700672,12570127551810871296,Sell,USDT,UYU,28000.0,42.12,664.76,0.0,01.06,,,,Cancelled,MAKE_TAKE,2023-12-18 20:31:43,2023-12-18T17:31:43.000000-0300,17,2023-12,2023,1,2023-12-18T00:00:00.000,664.76,1.06,,42.12,28000.0,664.7673314339982,1.06,2.3833333333333333,false,663
20570164328735608832,12562839932464869376,Sell,USDT,USD,1300.0,1.032,1259.68,0.0,3.52,,ItauUruguay,,Cancelled,MAKE_TAKE,2023-12-18 20:36:13,2023-12-18T17:36:13.000000-0300,17,2023-12,2023,1,2023-12-18T00:00:00.000,1259.68,3.52,,1.032,1300.0,1300.0,3.52,4.5,false,663
20570184357999190016,12570127973842960384,Sell,USDT,UYU,8839.32,43.33,204,0.0,0.32,,,,Cancelled,MAKE_TAKE,2023-12-18 21:55:48,2023-12-18T18:55:48.000000-0300,18,2023-12,2023,1,2023-12-18T00:00:00.000,204.0,0.32,,43.33,8839.32,204.0,0.32,79.58333333333333,true,664
20570211267512147968,12562839932464869376,Sell,USDT,USD,1200.0,1.035,1159.42,0.0,3.24,,,,Cancelled,MAKE_TAKE,2023-12-18 23:42:44,2023-12-18T20:42:44.000000-0300,20,2023-12,2023,1,2023-12-18T00:00:00.000,1159.42,3.24,,1.035,1200.0,1200.0,3.24,106.93333333333334,true,665
20570218592285532160,12570127551810871296,Sell,USDT,UYU,11820.0,42.09,280.82,0.0,0.44,,,,Cancelled,MAKE_TAKE,2023-12-19 0:11:50,2023-12-18T21:11:50.000000-0300,21,2023-12,2023,1,2023-12-18T00:00:00.000,280.82,0.44,,42.09,11820.0,280.82679971489665,0.44,29.1,false,665
20570253203307233280,12570127973842960384,Sell,USDT,UYU,21000.0,43.33,484.65,0.0,0.77,,,,Cancelled,MAKE_TAKE,2023-12-19 2:29:22,2023-12-18T23:29:22.000000-0300,23,2023-12,2023,1,2023-12-18T00:00:00.000,484.65,0.77,,43.33,21000.0,484.6526655896608,0.77,137.53333333333333,true,666
20570845417511067648,12570825927149383680,Sell,USDT,UYU,10000.0,41.6,240.38,0.0,0.38,,,,Cancelled,MAKE_TAKE,2023-12-20 17:42:37,2023-12-20T14:42:37.000000-0300,14,2023-12,2023,3,2023-12-20T00:00:00.000,240.38,0.38,,41.6,10000.0,240.3846153846154,0.38,2353.25,true,667
20570859388405497856,12570825927149383680,Sell,USDT,UYU,41633.69,41.6,1000.81,0.0,1.6,,BankRepublicUruguay,,Cancelled,MAKE_TAKE,2023-12-20 18:38:08,2023-12-20T15:38:08.000000-0300,15,2023-12,2023,3,2023-12-20T00:00:00.000,1000.81,1.6,,41.6,41633.69,1000.8098557692308,1.6,55.516666666666666,true,668
20570864857831104512,12570825927149383680,Sell,USDT,UYU,10000.0,41.6,240.38,0.0,0.38,,,,Cancelled,MAKE_TAKE,2023-12-20 18:59:52,2023-12-20T15:59:52.000000-0300,15,2023-12,2023,3,2023-12-20T00:00:00.000,240.38,0.38,,41.6,10000.0,240.3846153846154,0.38,21.733333333333334,false,668
20570870845071069184,12570825927149383680,Sell,USDT,UYU,10000.0,41.6,240.38,0.0,0.38,,,,Cancelled,MAKE_TAKE,2023-12-20 19:23:39,2023-12-20T16:23:39.000000-0300,16,2023-12,2023,3,2023-12-20T00:00:00.000,240.38,0.38,,41.6,10000.0,240.3846153846154,0.38,23.783333333333335,false,668
20571162499129724928,12570815537297227776,Sell,USDT,USD,200.0,1.034,193.42,0.0,0.54,,,,Cancelled,MAKE_TAKE,2023-12-21 14:42:35,2023-12-21T11:42:35.000000-0300,11,2023-12,2023,4,2023-12-21T00:00:00.000,193.42,0.54,,1.034,200.0,200.0,0.54,1158.9333333333334,true,669
20571180609370238976,12570825927149383680,Sell,USDT,UYU,4200.0,42.0,100,0.0,0.16,,,,Cancelled,MAKE_TAKE,2023-12-21 15:54:33,2023-12-21T12:54:33.000000-0300,12,2023-12,2023,4,2023-12-21T00:00:00.000,100.0,0.16,,42.0,4200.0,100.0,0.16,71.96666666666667,true,670
20571180779915128832,12570826303563001856,Sell,USDT,UYU,60000.0,43.0,1395.34,0.0,2.23,,,,Cancelled,MAKE_TAKE,2023-12-21 15:55:14,2023-12-21T12:55:14.000000-0300,12,2023-12,2023,4,2023-12-21T00:00:00.000,1395.34,2.23,,43.0,60000.0,1395.3488372093022,2.23,0.6833333333333333,false,670
20571193126044803072,12570825927149383680,Sell,USDT,UYU,50000.0,42.0,1190.47,0.0,1.9,,,,Cancelled,MAKE_TAKE,2023-12-21 16:44:17,2023-12-21T13:44:17.000000-0300,13,2023-12,2023,4,2023-12-21T00:00:00.000,1190.47,1.9,,42.0,50000.0,1190.4761904761904,1.9,49.05,true,671
20571197663568216064,12570826303563001856,Sell,USDT,UYU,60000.0,43.0,1395.34,0.0,2.23,,,,Cancelled,MAKE_TAKE,2023-12-21 17:02:19,2023-12-21T14:02:19.000000-0300,14,2023-12,2023,4,2023-12-21T00:00:00.000,1395.34,2.23,,43.0,60000.0,1395.3488372093022,2.23,18.033333333333335,false,671
20571204610245959680,12570825927149383680,Sell,USDT,UYU,60000.0,42.0,1428.57,0.0,2.28,,,,Cancelled,MAKE_TAKE,2023-12-21 17:29:55,2023-12-21T14:29:55.000000-0300,14,2023-12,2023,4,2023-12-21T00:00:00.000,1428.57,2.28,,42.0,60000.0,1428.5714285714287,2.28,27.6,false,671
20571210273236283392,12570815537297227776,Sell,USDT,USD,450.0,1.031,436.46,0.0,1.22,,SantanderUrug,,Cancelled,LITE_VERSION,2023-12-21 17:52:25,2023-12-21T14:52:25.000000-0300,14,2023-12,2023,4,2023-12-21T00:00:00.000,436.46,1.22,,1.031,450.0,450.0,1.22,22.5,false,671
20571256557048082432,12570825927149383680,Sell,USDT,UYU,9200.0,41.8,220.09,0.0,0.35,,,,Cancelled,MAKE_TAKE,2023-12-21 20:56:20,2023-12-21T17:56:20.000000-0300,17,2023-12,2023,4,2023-12-21T00:00:00.000,220.09,0.35,,41.8,9200.0,220.0956937799043,0.35,183.91666666666666,true,672
20572235834090283008,12571963680577720320,Sell,USDT,UYU,10000.0,41.76,239.46,0.0,0.38,,,,Cancelled,MAKE_TAKE,2023-12-24 13:47:38,2023-12-24T10:47:38.000000-0300,10,2023-12,2023,7,2023-12-24T00:00:00.000,239.46,0.38,,41.76,10000.0,239.46360153256705,0.38,3891.3,true,673
20572272273071190016,12571945413963816960,Sell,USDT,USD,250.0,1.045,239.23,0.0,0.66,,BankRepublicUruguay,,Cancelled,FIAT,2023-12-24 16:12:26,2023-12-24T13:12:26.000000-0300,13,2023-12,2023,7,2023-12-24T00:00:00.000,239.23,0.66,,1.045,250.0,250.0,0.66,144.8,true,674
20572308384490274816,12571945413963816960,Sell,USDT,USD,210.0,1.042,201.53,0.0,0.56,,ItauUruguay,,Cancelled,LITE_VERSION,2023-12-24 18:35:55,2023-12-24T15:35:55.000000-0300,15,2023-12,2023,7,2023-12-24T00:00:00.000,201.53,0.56,,1.042,210.0,210.0,0.56,143.48333333333332,true,675
20572941836995018752,12571945413963816960,Sell,USDT,USD,1550.0,1.04,1490.38,0.0,4.17,,BankRepublicUruguay,,Cancelled,FIAT,2023-12-26 12:33:02,2023-12-26T09:33:02.000000-0300,9,2023-12,2023,2,2023-12-26T00:00:00.000,1490.38,4.17,,1.04,1550.0,1550.0,4.17,2517.116666666667,true,676
20573149619381145600,12573086592044834816,Sell,USDT,USD,1000.0,1.05,952.38,0.0,2.66,,ItauUruguay,,Cancelled,LITE_VERSION,2023-12-27 2:18:41,2023-12-26T23:18:41.000000-0300,23,2023-12,2023,2,2023-12-26T00:00:00.000,952.38,2.66,,1.05,1000.0,1000.0,2.66,825.65,true,677
20573338376679202816,12573086592044834816,Sell,USDT,USD,700.0,1.045,669.85,0.0,1.87,,BankRepublicUruguay,,Cancelled,FIAT,2023-12-27 14:48:45,2023-12-27T11:48:45.000000-0300,11,2023-12,2023,3,2023-12-27T00:00:00.000,669.85,1.87,,1.045,700.0,700.0,1.87,750.0666666666667,true,678
20573359771396755456,12573086592044834816,Sell,USDT,USD,300.0,1.045,287.08,0.0,0.8,,SantanderUrug,,Cancelled,LITE_VERSION,2023-12-27 16:13:46,2023-12-27T13:13:46.000000-0300,13,2023-12,2023,3,2023-12-27T00:00:00.000,287.08,0.8,,1.045,300.0,300.0,0.8,85.01666666666667,true,679
20574222815962181632,12574187027109109760,Sell,USDT,USD,200.0,1.042,191.93,0.0,0.53,,,,Cancelled,MAKE_TAKE,2023-12-30 1:23:12,2023-12-29T22:23:12.000000-0300,22,2023-12,2023,5,2023-12-29T00:00:00.000,191.93,0.53,,1.042,200.0,200.0,0.53,3429.4333333333334,true,680
20574226609649471488,12574187027109109760,Sell,USDT,USD,200.0,1.042,191.93,0.0,0.53,,,,Cancelled,MAKE_TAKE,2023-12-30 1:38:16,2023-12-29T22:38:16.000000-0300,22,2023-12,2023,5,2023-12-29T00:00:00.000,191.93,0.53,,1.042,200.0,200.0,0.53,15.066666666666666,false,680
20574498011809042432,12574187027109109760,Sell,USDT,USD,800.0,1.04,769.23,0.0,2.15,,BankRepublicUruguay,,Cancelled,LITE_VERSION,2023-12-30 19:36:43,2023-12-30T16:36:43.000000-0300,16,2023-12,2023,6,2023-12-30T00:00:00.000,769.23,2.15,,1.04,800.0,800.0,2.15,1078.45,true,681
20574498318417338368,12574187027109109760,Sell,USDT,USD,800.0,1.04,769.23,0.0,2.15,,BankRepublicUruguay,,Cancelled,LITE_VERSION,2023-12-30 19:37:56,2023-12-30T16:37:56.000000-0300,16,2023-12,2023,6,2023-12-30T00:00:00.000,769.23,2.15,,1.04,800.0,800.0,2.15,1.2166666666666666,false,681
20574498561367367680,12574187027109109760,Sell,USDT,USD,800.0,1.04,769.23,0.0,2.15,,BankRepublicUruguay,,Cancelled,FIAT,2023-12-30 19:38:54,2023-12-30T16:38:54.000000-0300,16,2023-12,2023,6,2023-12-30T00:00:00.000,769.23,2.15,,1.04,800.0,800.0,2.15,0.9666666666666667,false,681
20574512590560501760,12574187027109109760,Sell,USDT,USD,6500.0,1.04,6250,0.0,17.5,,SantanderUrug,,Cancelled,LITE_VERSION,2023-12-30 20:34:39,2023-12-30T17:34:39.000000-0300,17,2023-12,2023,6,2023-12-30T00:00:00.000,6250.0,17.5,,1.04,6500.0,6500.0,17.5,55.75,true,682
20575229892248240128,12574187027109109760,Sell,USDT,USD,1000.0,1.05,952.38,0.0,2.66,,BankRepublicUruguay,,Cancelled,LITE_VERSION,2024-01-01 20:04:57,2024-01-01T17:04:57.000000-0300,17,2024-01,2024,1,2024-01-01T00:00:00.000,952.38,2.66,,1.05,1000.0,1000.0,2.66,2850.3,true,683
20575293214893658112,12574187027109109760,Sell,USDT,USD,1000.0,1.05,952.38,0.0,2.66,,,,Cancelled,MAKE_TAKE,2024-01-02 0:16:34,2024-01-01T21:16:34.000000-0300,21,2024-01,2024,1,2024-01-01T00:00:00.000,952.38,2.66,,1.05,1000.0,1000.0,2.66,251.61666666666667,true,684
20575474755377549312,12574187027109109760,Sell,USDT,USD,200.0,1.06,188.67,0.0,0.52,,,,Cancelled,MAKE_TAKE,2024-01-02 12:17:57,2024-01-02T09:17:57.000000-0300,9,2024-01,2024,2,2024-01-02T00:00:00.000,188.67,0.52,,1.06,200.0,200.0,0.52,721.3833333333333,true,685
20575552023461670912,12574187027109109760,Sell,USDT,USD,2000.0,1.05,1904.76,0.0,5.33,,SantanderUrug,,Cancelled,LITE_VERSION,2024-01-02 17:24:59,2024-01-02T14:24:59.000000-0300,14,2024-01,2024,2,2024-01-02T00:00:00.000,1904.76,5.33,,1.05,2000.0,2000.0,5.33,307.03333333333336,true,686
20575630266991771648,12575612037227716608,Sell,USDT,USD,1500.0,1.05,1428.57,0.0,3.99,,,,Cancelled,MAKE_TAKE,2024-01-02 22:35:54,2024-01-02T19:35:54.000000-0300,19,2024-01,2024,2,2024-01-02T00:00:00.000,1428.57,3.99,,1.05,1500.0,1500.0,3.99,310.9166666666667,true,687
20575636554837225472,12574187027109109760,Sell,USDT,USD,200.0,1.05,190.47,0.0,0.53,,,,Cancelled,MAKE_TAKE,2024-01-02 23:00:53,2024-01-02T20:00:53.000000-0300,20,2024-01,2024,2,2024-01-02T00:00:00.000,190.47,0.53,,1.05,200.0,200.0,0.53,24.983333333333334,false,687
20575665799259246592,12574187027109109760,Sell,USDT,USD,200.0,1.05,190.47,0.0,0.53,,ItauUruguay,,Cancelled,LITE_VERSION,2024-01-03 0:57:06,2024-01-02T21:57:06.000000-0300,21,2024-01,2024,2,2024-01-02T00:00:00.000,190.47,0.53,,1.05,200.0,200.0,0.53,116.21666666666667,true,688
20575850048425951232,12575612037227716608,Sell,USDT,USD,200.0,1.05,190.47,0.0,0.53,,ItauUruguay,,Cancelled,EXPRESS,2024-01-03 13:09:14,2024-01-03T10:09:14.000000-0300,10,2024-01,2024,3,2024-01-03T00:00:00.000,190.47,0.53,,1.05,200.0,200.0,0.53,732.1333333333333,true,689
20575868914410225664,12575612037227716608,Sell,USDT,USD,800.0,1.035,772.94,0.0,2.16,,,,Cancelled,MAKE_TAKE,2024-01-03 14:24:12,2024-01-03T11:24:12.000000-0300,11,2024-01,2024,3,2024-01-03T00:00:00.000,772.94,2.16,,1.035,800.0,800.0,2.16,74.96666666666667,true,690
20575878276164804608,12575612037227716608,Sell,USDT,USD,800.0,1.035,772.94,0.0,2.16,,ItauUruguay,,Cancelled,FIAT,2024-01-03 15:01:24,2024-01-03T12:01:24.000000-0300,12,2024-01,2024,3,2024-01-03T00:00:00.000,772.94,2.16,,1.035,800.0,800.0,2.16,37.2,true,691
20575887133622992896,12575612037227716608,Sell,USDT,USD,500.0,1.035,483.09,0.0,1.35,,,,Cancelled,MAKE_TAKE,2024-01-03 15:36:36,2024-01-03T12:36:36.000000-0300,12,2024-01,2024,3,2024-01-03T00:00:00.000,483.09,1.35,,1.035,500.0,500.0,1.35,35.2,true,692
20576213041113530368,12575612037227716608,Sell,USDT,USD,1050.0,1.05,1000,0.0,2.8,,,,Cancelled,MAKE_TAKE,2024-01-04 13:11:38,2024-01-04T10:11:38.000000-0300,10,2024-01,2024,4,2024-01-04T00:00:00.000,1000.0,2.8,,1.05,1050.0,1050.0,2.8,1295.0333333333333,true,693
20576224897053966336,12575612037227716608,Sell,USDT,USD,1213.0,1.033,1174.24,0.0,3.28,,ItauUruguay,,Cancelled,LITE_VERSION,2024-01-04 13:58:45,2024-01-04T10:58:45.000000-0300,10,2024-01,2024,4,2024-01-04T00:00:00.000,1174.24,3.28,,1.033,1213.0,1213.0,3.28,47.11666666666667,true,694
20576234625533747200,12575612037227716608,Sell,USDT,USD,265.0,1.033,256.53,0.0,0.71,,,,Cancelled,MAKE_TAKE,2024-01-04 14:37:24,2024-01-04T11:37:24.000000-0300,11,2024-01,2024,4,2024-01-04T00:00:00.000,256.53,0.71,,1.033,265.0,265.0,0.71,38.65,true,695
20576250102912368640,12575612037227716608,Sell,USDT,USD,250.0,1.033,242.01,0.0,0.67,,,,Cancelled,MAKE_TAKE,2024-01-04 15:38:54,2024-01-04T12:38:54.000000-0300,12,2024-01,2024,4,2024-01-04T00:00:00.000,242.01,0.67,,1.033,250.0,250.0,0.67,61.5,true,696
20576260417333112832,12575612037227716608,Sell,USDT,USD,400.0,1.034,386.84,0.0,01.08,,,,Cancelled,MAKE_TAKE,2024-01-04 16:19:54,2024-01-04T13:19:54.000000-0300,13,2024-01,2024,4,2024-01-04T00:00:00.000,386.84,1.08,,1.034,400.0,400.0,1.08,41.0,true,697
20576385961199960064,12575612037227716608,Sell,USDT,USD,200.0,1.05,190.47,0.0,0.53,,,,Cancelled,MAKE_TAKE,2024-01-05 0:38:46,2024-01-04T21:38:46.000000-0300,21,2024-01,2024,4,2024-01-04T00:00:00.000,190.47,0.53,,1.05,200.0,200.0,0.53,498.8666666666667,true,698
20576388864798162944,12575612037227716608,Sell,USDT,USD,525.0,1.05,500,0.0,1.4,,,,Cancelled,MAKE_TAKE,2024-01-05 0:50:18,2024-01-04T21:50:18.000000-0300,21,2024-01,2024,4,2024-01-04T00:00:00.000,500.0,1.4,,1.05,525.0,525.0,1.4,11.533333333333333,false,698
20576571903522365440,12576491675857010688,Sell,USDT,USD,1400.0,1.04,1346.15,0.0,3.76,,BankRepublicUruguay,,Cancelled,LITE_VERSION,2024-01-05 12:57:38,2024-01-05T09:57:38.000000-0300,9,2024-01,2024,5,2024-01-05T00:00:00.000,1346.15,3.76,,1.04,1400.0,1400.0,3.76,727.3333333333334,true,699
20576635888341241856,12576491675857010688,Sell,USDT,USD,400.0,1.031,387.97,0.0,01.08,,ItauUruguay,,Cancelled,MAKE_TAKE,2024-01-05 17:11:53,2024-01-05T14:11:53.000000-0300,14,2024-01,2024,5,2024-01-05T00:00:00.000,387.97,1.08,,1.031,400.0,400.0,1.08,254.25,true,700
20576649353506467840,12576491675857010688,Sell,USDT,USD,6950.11,1.031,6741.13,0.0,18.87,,,,Cancelled,MAKE_TAKE,2024-01-05 18:05:23,2024-01-05T15:05:23.000000-0300,15,2024-01,2024,5,2024-01-05T00:00:00.000,6741.13,18.87,,1.031,6950.11,6950.11,18.87,53.5,true,701
