session_id,num_operations,total_volume,avg_volume_per_op,total_quantity,session_start,session_end,unique_counterparties,dominant_fiat,dominant_asset,duration_minutes,operations_per_hour,volume_per_minute
528,1,200.0,200.0,192.49,2023-11-19T11:02:20.000000-0300,2023-11-19T11:02:20.000000-0300,1,USD,USDT,0.0,100.0,20000.0
529,2,416.0,208.0,400.76,2023-11-19T16:48:18.000000-0300,2023-11-19T16:51:05.000000-0300,1,USD,USDT,2.783333333333333,43.11377245508982,149.46107784431138
530,1,500.0,500.0,481.69,2023-11-19T17:22:31.000000-0300,2023-11-19T17:22:31.000000-0300,1,USD,USDT,0.0,100.0,50000.0
531,1,300.0,300.0,290.97,2023-11-20T14:12:11.000000-0300,2023-11-20T14:12:11.000000-0300,1,USD,USDT,0.0,100.0,30000.0
532,1,500.0,500.0,484.96,2023-11-20T15:22:47.000000-0300,2023-11-20T15:22:47.000000-0300,1,USD,USDT,0.0,100.0,50000.0
533,1,500.0,500.0,484.96,2023-11-20T21:01:06.000000-0300,2023-11-20T21:01:06.000000-0300,1,USD,USDT,0.0,100.0,50000.0
534,1,400.0,400.0,388.34,2023-11-21T19:59:25.000000-0300,2023-11-21T19:59:25.000000-0300,1,USD,USDT,0.0,100.0,40000.0
535,1,400.0,400.0,386.47,2023-11-21T23:59:28.000000-0300,2023-11-21T23:59:28.000000-0300,1,USD,USDT,0.0,100.0,40000.0
536,5,2500.0,500.0,2422.45,2023-11-22T10:54:47.000000-0300,2023-11-22T11:27:09.000000-0300,1,USD,USDT,32.36666666666667,9.268795056642638,77.2399588053553
537,1,500.0,500.0,484.49,2023-11-23T12:06:45.000000-0300,2023-11-23T12:06:45.000000-0300,1,USD,USDT,0.0,100.0,50000.0
538,1,514.5,514.5,500.0,2023-11-23T12:38:16.000000-0300,2023-11-23T12:38:16.000000-0300,1,USD,USDT,0.0,100.0,51450.0
539,2,11000.0,5500.0,10710.8,2023-11-23T17:57:19.000000-0300,2023-11-23T18:17:35.000000-0300,1,USD,USDT,20.266666666666666,5.921052631578948,542.7631578947369
540,2,715.0,357.5,696.19,2023-11-23T18:54:05.000000-0300,2023-11-23T18:58:15.000000-0300,1,USD,USDT,4.166666666666667,28.799999999999997,171.6
541,1,500.0,500.0,484.02,2023-11-23T22:08:19.000000-0300,2023-11-23T22:08:19.000000-0300,1,USD,USDT,0.0,100.0,50000.0
542,1,530.96,530.96,516.0,2023-11-24T19:24:34.000000-0300,2023-11-24T19:24:34.000000-0300,1,USD,USDT,0.0,100.0,53096.0
543,1,4000.0,4000.0,93.56,2023-11-25T14:39:52.000000-0300,2023-11-25T14:39:52.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
544,1,4000.0,4000.0,94.11,2023-11-25T16:06:39.000000-0300,2023-11-25T16:06:39.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
545,1,8000.0,8000.0,192.77,2023-11-25T17:50:40.000000-0300,2023-11-25T17:50:40.000000-0300,1,UYU,USDT,0.0,100.0,800000.0
546,1,72000.0,72000.0,1687.36,2023-11-25T18:25:51.000000-0300,2023-11-25T18:25:51.000000-0300,1,UYU,USDT,0.0,100.0,7200000.0
547,1,13000.0,13000.0,304.66,2023-11-25T19:03:01.000000-0300,2023-11-25T19:03:01.000000-0300,1,UYU,USDT,0.0,100.0,1300000.0
548,2,72925.91,36462.955,1759.5,2023-11-25T21:14:22.000000-0300,2023-11-25T21:23:20.000000-0300,1,UYU,USDT,8.966666666666667,13.382899628252789,8133.001115241636
549,1,2000.0,2000.0,1947.41,2023-11-26T13:56:56.000000-0300,2023-11-26T13:56:56.000000-0300,1,USD,USDT,0.0,100.0,200000.0
550,1,250.0,250.0,241.08,2023-11-26T14:34:19.000000-0300,2023-11-26T14:34:19.000000-0300,1,USD,USDT,0.0,100.0,25000.0
551,1,7000.0,7000.0,170.35,2023-11-27T15:45:43.000000-0300,2023-11-27T15:45:43.000000-0300,1,UYU,USDT,0.0,100.0,700000.0
552,2,33860.0,16930.0,788.72,2023-11-27T17:47:08.000000-0300,2023-11-27T17:58:03.000000-0300,1,UYU,USDT,10.916666666666666,10.992366412213741,3101.6793893129775
553,3,62950.0,20983.333333333332,1474.8400000000001,2023-11-27T19:33:17.000000-0300,2023-11-27T20:03:22.000000-0300,1,UYU,USDT,30.083333333333332,5.983379501385041,2092.520775623269
554,2,25500.0,12750.0,599.3,2023-11-27T20:39:11.000000-0300,2023-11-27T20:40:20.000000-0300,1,UYU,USDT,1.15,104.34782608695653,22173.913043478264
555,1,25650.0,25650.0,600.0,2023-11-27T22:19:54.000000-0300,2023-11-27T22:19:54.000000-0300,1,UYU,USDT,0.0,100.0,2565000.0
556,1,500.0,500.0,486.85,2023-11-28T11:54:53.000000-0300,2023-11-28T11:54:53.000000-0300,1,USD,USDT,0.0,100.0,50000.0
557,1,200.0,200.0,194.74,2023-11-28T12:28:47.000000-0300,2023-11-28T12:28:47.000000-0300,1,USD,USDT,0.0,100.0,20000.0
558,1,12200.0,12200.0,285.84,2023-11-28T14:20:10.000000-0300,2023-11-28T14:20:10.000000-0300,1,UYU,USDT,0.0,100.0,1220000.0
559,1,3200.0,3200.0,74.97,2023-11-28T15:33:07.000000-0300,2023-11-28T15:33:07.000000-0300,1,UYU,USDT,0.0,100.0,320000.0
560,1,30000.0,30000.0,702.9,2023-11-28T19:12:02.000000-0300,2023-11-28T19:12:02.000000-0300,1,UYU,USDT,0.0,100.0,3000000.0
561,1,15000.0,15000.0,363.72,2023-11-28T19:50:05.000000-0300,2023-11-28T19:50:05.000000-0300,1,UYU,USDT,0.0,100.0,1500000.0
562,3,76600.0,25533.333333333332,1838.19,2023-11-28T23:06:41.000000-0300,2023-11-28T23:31:59.000000-0300,1,UYU,USDT,25.3,7.1146245059288535,3027.667984189723
563,1,35000.0,35000.0,834.12,2023-11-29T10:05:58.000000-0300,2023-11-29T10:05:58.000000-0300,1,UYU,USDT,0.0,100.0,3500000.0
564,1,5600.0,5600.0,130.35,2023-11-29T11:38:11.000000-0300,2023-11-29T11:38:11.000000-0300,1,UYU,USDT,0.0,100.0,560000.0
565,1,4098.0,4098.0,100.0,2023-11-29T13:18:26.000000-0300,2023-11-29T13:18:26.000000-0300,1,UYU,USDT,0.0,100.0,409800.0
566,3,24450.0,8150.0,587.61,2023-11-29T13:56:10.000000-0300,2023-11-29T14:07:04.000000-0300,1,UYU,USDT,10.9,16.513761467889907,2243.119266055046
567,1,4500.0,4500.0,109.8,2023-11-29T15:18:44.000000-0300,2023-11-29T15:18:44.000000-0300,1,UYU,USDT,0.0,100.0,450000.0
568,1,250.0,250.0,243.19,2023-11-29T16:11:48.000000-0300,2023-11-29T16:11:48.000000-0300,1,USD,USDT,0.0,100.0,25000.0
569,1,3800.0,3800.0,3685.74,2023-11-29T17:14:22.000000-0300,2023-11-29T17:14:22.000000-0300,1,USD,USDT,0.0,100.0,380000.0
570,1,22000.0,22000.0,512.82,2023-11-29T18:35:27.000000-0300,2023-11-29T18:35:27.000000-0300,1,UYU,USDT,0.0,100.0,2200000.0
571,1,10800.0,10800.0,251.74,2023-11-29T19:39:32.000000-0300,2023-11-29T19:39:32.000000-0300,1,UYU,USDT,0.0,100.0,1080000.0
572,1,1700.0,1700.0,1644.1,2023-11-30T10:54:10.000000-0300,2023-11-30T10:54:10.000000-0300,1,USD,USDT,0.0,100.0,170000.0
573,1,4000.0,4000.0,95.28,2023-11-30T12:28:24.000000-0300,2023-11-30T12:28:24.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
574,6,41928.0,6988.0,1667.4499999999998,2023-11-30T14:13:42.000000-0300,2023-11-30T15:28:34.000000-0300,1,UYU,USDT,74.86666666666666,4.808548530721283,560.0356188780054
575,1,7515.0,7515.0,175.17,2023-11-30T16:13:37.000000-0300,2023-11-30T16:13:37.000000-0300,1,UYU,USDT,0.0,100.0,751500.0
576,7,18478.0,2639.714285714286,1395.09,2023-11-30T17:04:11.000000-0300,2023-11-30T18:02:37.000000-0300,1,USD,USDT,58.43333333333333,7.187678265830006,316.2236166571592
577,2,49968.0,24984.0,1781.3899999999999,2023-11-30T18:35:04.000000-0300,2023-11-30T18:56:39.000000-0300,1,UYU,USDT,21.583333333333332,5.55984555984556,2315.119691119691
578,1,6649.5,6649.5,155.0,2023-11-30T19:55:40.000000-0300,2023-11-30T19:55:40.000000-0300,1,UYU,USDT,0.0,100.0,664950.0
579,2,8585.0,4292.5,441.34000000000003,2023-11-30T20:57:11.000000-0300,2023-11-30T21:11:25.000000-0300,1,UYU,USDT,14.233333333333333,8.430913348946136,603.1615925058549
580,1,4000.0,4000.0,93.24,2023-12-01T14:56:20.000000-0300,2023-12-01T14:56:20.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
581,1,4000.0,4000.0,93.15,2023-12-01T16:47:47.000000-0300,2023-12-01T16:47:47.000000-0300,1,UYU,USDT,0.0,100.0,400000.0
582,7,104213.47,14887.638571428572,2482.92,2023-12-01T18:15:52.000000-0300,2023-12-01T19:02:11.000000-0300,1,UYU,USDT,46.31666666666666,9.068010075566752,2250.0209427851746
583,3,12234.0,4078.0,285.3,2023-12-01T20:15:06.000000-0300,2023-12-01T20:38:47.000000-0300,1,UYU,USDT,23.683333333333334,7.600281491907108,516.5657987332864
584,1,29137.0,29137.0,706.52,2023-12-01T21:29:38.000000-0300,2023-12-01T21:29:38.000000-0300,1,UYU,USDT,0.0,100.0,2913700.0
585,1,4223.0,4223.0,102.4,2023-12-01T22:07:23.000000-0300,2023-12-01T22:07:23.000000-0300,1,UYU,USDT,0.0,100.0,422300.0
586,1,3000.0,3000.0,72.74,2023-12-01T22:43:59.000000-0300,2023-12-01T22:43:59.000000-0300,1,UYU,USDT,0.0,100.0,300000.0
587,1,3000.0,3000.0,69.96,2023-12-02T11:51:07.000000-0300,2023-12-02T11:51:07.000000-0300,1,UYU,USDT,0.0,100.0,300000.0
588,1,21000.0,21000.0,491.22,2023-12-02T12:57:23.000000-0300,2023-12-02T12:57:23.000000-0300,1,UYU,USDT,0.0,100.0,2100000.0
589,1,80811.03,80811.03,1905.92,2023-12-02T16:35:16.000000-0300,2023-12-02T16:35:16.000000-0300,1,UYU,USDT,0.0,100.0,8081103.0
590,1,83266.77,83266.77,1996.8,2023-12-02T17:29:04.000000-0300,2023-12-02T17:29:04.000000-0300,1,UYU,USDT,0.0,100.0,8326677.0
591,1,240.0,240.0,229.66,2023-12-03T10:06:07.000000-0300,2023-12-03T10:06:07.000000-0300,1,USD,USDT,0.0,100.0,24000.0
592,1,21435.0,21435.0,500.0,2023-12-03T13:36:00.000000-0300,2023-12-03T13:36:00.000000-0300,1,UYU,USDT,0.0,100.0,2143500.0
593,3,8812.0,2937.3333333333335,498.27,2023-12-03T18:02:02.000000-0300,2023-12-03T18:20:35.000000-0300,1,UYU,USDT,18.55,9.703504043126683,475.0404312668463
594,1,1300.0,1300.0,1250.0,2023-12-03T19:42:08.000000-0300,2023-12-03T19:42:08.000000-0300,1,USD,USDT,0.0,100.0,130000.0
595,1,17148.0,17148.0,400.0,2023-12-03T22:46:01.000000-0300,2023-12-03T22:46:01.000000-0300,1,UYU,USDT,0.0,100.0,1714800.0
596,2,1300.0,650.0,1260.9,2023-12-04T11:03:19.000000-0300,2023-12-04T11:27:15.000000-0300,1,USD,USDT,23.933333333333334,5.013927576601671,54.317548746518106
597,1,4500.0,4500.0,108.17,2023-12-04T12:04:46.000000-0300,2023-12-04T12:04:46.000000-0300,1,UYU,USDT,0.0,100.0,450000.0
598,1,4160.0,4160.0,100.0,2023-12-04T14:14:06.000000-0300,2023-12-04T14:14:06.000000-0300,1,UYU,USDT,0.0,100.0,416000.0
599,1,200.0,200.0,194.36,2023-12-04T16:33:36.000000-0300,2023-12-04T16:33:36.000000-0300,1,USD,USDT,0.0,100.0,20000.0
600,1,4286.0,4286.0,100.0,2023-12-04T19:55:36.000000-0300,2023-12-04T19:55:36.000000-0300,1,UYU,USDT,0.0,100.0,428600.0
601,1,4250.0,4250.0,101.57,2023-12-04T21:10:01.000000-0300,2023-12-04T21:10:01.000000-0300,1,UYU,USDT,0.0,100.0,425000.0
602,2,10500.0,5250.0,253.0,2023-12-05T12:55:08.000000-0300,2023-12-05T12:58:03.000000-0300,1,UYU,USDT,2.9166666666666665,41.142857142857146,3600.0
603,1,4400.0,4400.0,106.02,2023-12-05T14:30:58.000000-0300,2023-12-05T14:30:58.000000-0300,1,UYU,USDT,0.0,100.0,440000.0
604,1,4606.5,4606.5,111.0,2023-12-05T17:32:46.000000-0300,2023-12-05T17:32:46.000000-0300,1,UYU,USDT,0.0,100.0,460650.0
605,3,11436.0,3812.0,736.95,2023-12-05T18:08:52.000000-0300,2023-12-05T18:23:32.000000-0300,1,UYU,USDT,14.666666666666666,12.272727272727273,779.7272727272727
606,2,19802.64,9901.32,462.22999999999996,2023-12-05T22:01:29.000000-0300,2023-12-05T22:20:36.000000-0300,1,UYU,USDT,19.116666666666667,6.277244986922406,1035.8835222319092
607,1,210.0,210.0,203.48,2023-12-06T09:13:22.000000-0300,2023-12-06T09:13:22.000000-0300,1,USD,USDT,0.0,100.0,21000.0
608,1,300.0,300.0,290.97,2023-12-06T10:53:45.000000-0300,2023-12-06T10:53:45.000000-0300,1,USD,USDT,0.0,100.0,30000.0
609,2,22043.0,11021.5,535.62,2023-12-06T11:44:10.000000-0300,2023-12-06T12:02:43.000000-0300,1,UYU,USDT,18.55,6.469002695417789,1188.3018867924527
610,1,500.0,500.0,485.43,2023-12-06T13:23:24.000000-0300,2023-12-06T13:23:24.000000-0300,1,USD,USDT,0.0,100.0,50000.0
611,1,81510.36,81510.36,1966.0,2023-12-06T14:29:38.000000-0300,2023-12-06T14:29:38.000000-0300,1,UYU,USDT,0.0,100.0,8151036.0
612,2,6684.84,3342.42,445.26,2023-12-06T15:10:07.000000-0300,2023-12-06T15:28:00.000000-0300,1,USD,USDT,17.883333333333333,6.710158434296366,373.80279589934764
613,1,1000.0,1000.0,970.87,2023-12-06T16:13:13.000000-0300,2023-12-06T16:13:13.000000-0300,1,USD,USDT,0.0,100.0,100000.0
614,3,22270.0,7423.333333333333,2051.88,2023-12-06T20:32:25.000000-0300,2023-12-06T21:03:01.000000-0300,1,USD,USDT,30.599999999999998,5.88235294117647,727.7777777777778
615,1,123080.0,123080.0,2896.0,2023-12-07T12:14:38.000000-0300,2023-12-07T12:14:38.000000-0300,1,UYU,USDT,0.0,100.0,12308000.0
616,1,6430.0,6430.0,151.29,2023-12-07T13:22:50.000000-0300,2023-12-07T13:22:50.000000-0300,1,UYU,USDT,0.0,100.0,643000.0
617,1,4500.0,4500.0,105.88,2023-12-07T14:13:57.000000-0300,2023-12-07T14:13:57.000000-0300,1,UYU,USDT,0.0,100.0,450000.0
618,1,6200.0,6200.0,145.88,2023-12-07T15:23:42.000000-0300,2023-12-07T15:23:42.000000-0300,1,UYU,USDT,0.0,100.0,620000.0
619,2,30800.0,15400.0,731.44,2023-12-07T17:44:25.000000-0300,2023-12-07T17:54:35.000000-0300,1,UYU,USDT,10.166666666666666,11.80327868852459,3029.508196721312
620,6,33630.0,5605.0,802.9000000000001,2023-12-07T18:25:03.000000-0300,2023-12-07T18:50:22.000000-0300,1,UYU,USDT,25.316666666666666,14.21988150098749,1328.3739302172482
621,1,200.0,200.0,192.3,2023-12-07T21:50:35.000000-0300,2023-12-07T21:50:35.000000-0300,1,USD,USDT,0.0,100.0,20000.0
622,3,9630.0,3210.0,464.76,2023-12-08T11:06:16.000000-0300,2023-12-08T11:35:14.000000-0300,1,UYU,USDT,28.966666666666665,6.214039125431531,332.4510932105869
623,1,4500.0,4500.0,104.89,2023-12-08T12:06:32.000000-0300,2023-12-08T12:06:32.000000-0300,1,UYU,USDT,0.0,100.0,450000.0
624,1,50000.0,50000.0,1176.47,2023-12-08T19:10:26.000000-0300,2023-12-08T19:10:26.000000-0300,1,UYU,USDT,0.0,100.0,5000000.0
625,1,7000.0,7000.0,163.17,2023-12-08T21:29:33.000000-0300,2023-12-08T21:29:33.000000-0300,1,UYU,USDT,0.0,100.0,700000.0
626,2,650.0,325.0,629.8299999999999,2023-12-09T11:06:30.000000-0300,2023-12-09T11:20:26.000000-0300,1,USD,USDT,13.933333333333334,8.61244019138756,46.65071770334928
627,1,5800.0,5800.0,135.99,2023-12-09T19:28:50.000000-0300,2023-12-09T19:28:50.000000-0300,1,UYU,USDT,0.0,100.0,580000.0
628,2,60000.0,30000.0,1406.78,2023-12-09T20:03:59.000000-0300,2023-12-09T20:15:50.000000-0300,1,UYU,USDT,11.85,10.126582278481013,5063.291139240507
629,1,25800.0,25800.0,602.8,2023-12-10T14:40:45.000000-0300,2023-12-10T14:40:45.000000-0300,1,UYU,USDT,0.0,100.0,2580000.0
630,1,8560.0,8560.0,200.0,2023-12-10T16:39:03.000000-0300,2023-12-10T16:39:03.000000-0300,1,UYU,USDT,0.0,100.0,856000.0
631,1,3000.0,3000.0,70.09,2023-12-10T23:49:11.000000-0300,2023-12-10T23:49:11.000000-0300,1,UYU,USDT,0.0,100.0,300000.0
632,1,5000.0,5000.0,116.82,2023-12-11T00:21:46.000000-0300,2023-12-11T00:21:46.000000-0300,1,UYU,USDT,0.0,100.0,500000.0
633,4,14949.0,3737.25,1220.27,2023-12-11T17:07:02.000000-0300,2023-12-11T17:49:48.000000-0300,1,USD,USDT,42.766666666666666,5.611847233047545,349.54793452844893
634,2,17000.0,8500.0,397.18,2023-12-11T22:07:47.000000-0300,2023-12-11T22:08:37.000000-0300,1,UYU,USDT,0.8333333333333334,144.0,20400.0
635,3,6000.0,2000.0,2035.19,2023-12-12T12:55:23.000000-0300,2023-12-12T13:30:17.000000-0300,1,USD,USDT,34.9,5.157593123209169,171.919770773639
636,2,3513.95,1756.975,556.4300000000001,2023-12-12T14:25:29.000000-0300,2023-12-12T14:54:35.000000-0300,1,USD,USDT,29.099999999999998,4.123711340206186,120.75429553264605
637,1,7552.0,7552.0,176.44,2023-12-12T18:34:55.000000-0300,2023-12-12T18:34:55.000000-0300,1,UYU,USDT,0.0,100.0,755200.0
638,2,18900.0,9450.0,446.91999999999996,2023-12-12T21:09:34.000000-0300,2023-12-12T21:34:07.000000-0300,1,UYU,USDT,24.55,4.887983706720977,769.857433808554
639,1,200.0,200.0,194.17,2023-12-13T09:47:01.000000-0300,2023-12-13T09:47:01.000000-0300,1,USD,USDT,0.0,100.0,20000.0
640,3,68731.62,22910.539999999997,2569.25,2023-12-13T11:50:32.000000-0300,2023-12-13T12:29:46.000000-0300,1,UYU,USDT,39.233333333333334,4.587935429056925,1751.8679694137636
641,2,11405.0,5702.5,270.03999999999996,2023-12-13T14:30:12.000000-0300,2023-12-13T14:34:17.000000-0300,1,UYU,USDT,4.083333333333333,29.38775510204082,2793.061224489796
642,2,16198.0,8099.0,378.45,2023-12-13T15:25:37.000000-0300,2023-12-13T15:26:34.000000-0300,1,UYU,USDT,0.95,126.31578947368423,17050.526315789473
643,1,51574.0,51574.0,1205.0,2023-12-13T16:11:44.000000-0300,2023-12-13T16:11:44.000000-0300,1,UYU,USDT,0.0,100.0,5157400.0
644,1,24842.0,24842.0,580.42,2023-12-13T16:45:58.000000-0300,2023-12-13T16:45:58.000000-0300,1,UYU,USDT,0.0,100.0,2484200.0
645,1,4280.0,4280.0,100.0,2023-12-13T17:16:46.000000-0300,2023-12-13T17:16:46.000000-0300,1,UYU,USDT,0.0,100.0,428000.0
646,2,25750.4,12875.2,601.64,2023-12-13T18:00:58.000000-0300,2023-12-13T18:29:24.000000-0300,1,UYU,USDT,28.433333333333334,4.2203985932004695,905.641266119578
647,7,37481.82,5354.545714285714,2978.62,2023-12-13T19:22:05.000000-0300,2023-12-13T20:28:17.000000-0300,1,USD,USDT,66.2,6.3444108761329305,566.1906344410876
648,4,22017.4,5504.35,1302.79,2023-12-13T21:13:23.000000-0300,2023-12-13T21:45:49.000000-0300,1,UYU,USDT,32.43333333333333,7.399794450154164,678.8509763617678
649,2,1011.97,505.985,980.5899999999999,2023-12-13T22:43:06.000000-0300,2023-12-13T22:46:52.000000-0300,1,USD,USDT,3.7666666666666666,31.858407079646017,268.66460176991154
650,1,220.0,220.0,213.59,2023-12-14T12:16:29.000000-0300,2023-12-14T12:16:29.000000-0300,1,USD,USDT,0.0,100.0,22000.0
651,3,13115.5,4371.833333333333,560.54,2023-12-14T14:27:09.000000-0300,2023-12-14T14:36:18.000000-0300,1,UYU,USDT,9.15,19.672131147540984,1433.3879781420765
652,1,2400.0,2400.0,2330.09,2023-12-14T15:09:13.000000-0300,2023-12-14T15:09:13.000000-0300,1,USD,USDT,0.0,100.0,240000.0
653,1,31573.08,31573.08,720.84,2023-12-14T19:47:52.000000-0300,2023-12-14T19:47:52.000000-0300,1,UYU,USDT,0.0,100.0,3157308.0
654,1,2800.0,2800.0,2705.31,2023-12-14T20:38:42.000000-0300,2023-12-14T20:38:42.000000-0300,1,USD,USDT,0.0,100.0,280000.0
655,2,450.0,225.0,436.46,2023-12-15T10:36:56.000000-0300,2023-12-15T10:56:38.000000-0300,1,USD,USDT,19.7,6.091370558375635,22.84263959390863
656,1,16600.0,16600.0,400.0,2023-12-15T13:36:11.000000-0300,2023-12-15T13:36:11.000000-0300,1,UYU,USDT,0.0,100.0,1660000.0
657,1,350.0,350.0,340.13,2023-12-15T14:59:14.000000-0300,2023-12-15T14:59:14.000000-0300,1,USD,USDT,0.0,100.0,35000.0
658,1,450.0,450.0,437.31,2023-12-15T15:52:07.000000-0300,2023-12-15T15:52:07.000000-0300,1,USD,USDT,0.0,100.0,45000.0
659,1,2023.09,2023.09,1966.07,2023-12-15T18:29:32.000000-0300,2023-12-15T18:29:32.000000-0300,1,USD,USDT,0.0,100.0,202309.0
660,1,2161.0,2161.0,2100.09,2023-12-15T18:59:51.000000-0300,2023-12-15T18:59:51.000000-0300,1,USD,USDT,0.0,100.0,216100.0
661,1,200.0,200.0,191.2,2023-12-16T17:24:13.000000-0300,2023-12-16T17:24:13.000000-0300,1,USD,USDT,0.0,100.0,20000.0
662,1,250.0,250.0,242.01,2023-12-18T14:16:46.000000-0300,2023-12-18T14:16:46.000000-0300,1,USD,USDT,0.0,100.0,25000.0
663,3,29950.0,9983.333333333334,2554.2799999999997,2023-12-18T17:29:20.000000-0300,2023-12-18T17:36:13.000000-0300,1,USD,USDT,6.883333333333333,26.150121065375306,4351.089588377724
664,1,8839.32,8839.32,204.0,2023-12-18T18:55:48.000000-0300,2023-12-18T18:55:48.000000-0300,1,UYU,USDT,0.0,100.0,883932.0
665,2,13020.0,6510.0,1440.24,2023-12-18T20:42:44.000000-0300,2023-12-18T21:11:50.000000-0300,1,USD,USDT,29.099999999999998,4.123711340206186,447.42268041237116
666,1,21000.0,21000.0,484.65,2023-12-18T23:29:22.000000-0300,2023-12-18T23:29:22.000000-0300,1,UYU,USDT,0.0,100.0,2100000.0
667,1,10000.0,10000.0,240.38,2023-12-20T14:42:37.000000-0300,2023-12-20T14:42:37.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
668,3,61633.69,20544.563333333335,1481.5700000000002,2023-12-20T15:38:08.000000-0300,2023-12-20T16:23:39.000000-0300,1,UYU,USDT,45.516666666666666,3.9545953863053827,1354.0905895276455
669,1,200.0,200.0,193.42,2023-12-21T11:42:35.000000-0300,2023-12-21T11:42:35.000000-0300,1,USD,USDT,0.0,100.0,20000.0
670,2,64200.0,32100.0,1495.34,2023-12-21T12:54:33.000000-0300,2023-12-21T12:55:14.000000-0300,1,UYU,USDT,0.6833333333333333,175.60975609756096,93951.21951219512
671,4,170450.0,42612.5,4450.84,2023-12-21T13:44:17.000000-0300,2023-12-21T14:52:25.000000-0300,1,UYU,USDT,68.13333333333333,3.5225048923679063,2501.7123287671234
672,1,9200.0,9200.0,220.09,2023-12-21T17:56:20.000000-0300,2023-12-21T17:56:20.000000-0300,1,UYU,USDT,0.0,100.0,920000.0
673,1,10000.0,10000.0,239.46,2023-12-24T10:47:38.000000-0300,2023-12-24T10:47:38.000000-0300,1,UYU,USDT,0.0,100.0,1000000.0
674,1,250.0,250.0,239.23,2023-12-24T13:12:26.000000-0300,2023-12-24T13:12:26.000000-0300,1,USD,USDT,0.0,100.0,25000.0
675,1,210.0,210.0,201.53,2023-12-24T15:35:55.000000-0300,2023-12-24T15:35:55.000000-0300,1,USD,USDT,0.0,100.0,21000.0
676,1,1550.0,1550.0,1490.38,2023-12-26T09:33:02.000000-0300,2023-12-26T09:33:02.000000-0300,1,USD,USDT,0.0,100.0,155000.0
677,1,1000.0,1000.0,952.38,2023-12-26T23:18:41.000000-0300,2023-12-26T23:18:41.000000-0300,1,USD,USDT,0.0,100.0,100000.0
678,1,700.0,700.0,669.85,2023-12-27T11:48:45.000000-0300,2023-12-27T11:48:45.000000-0300,1,USD,USDT,0.0,100.0,70000.0
679,1,300.0,300.0,287.08,2023-12-27T13:13:46.000000-0300,2023-12-27T13:13:46.000000-0300,1,USD,USDT,0.0,100.0,30000.0
680,2,400.0,200.0,383.86,2023-12-29T22:23:12.000000-0300,2023-12-29T22:38:16.000000-0300,1,USD,USDT,15.066666666666666,7.964601769911504,26.548672566371682
681,3,2400.0,800.0,2307.69,2023-12-30T16:36:43.000000-0300,2023-12-30T16:38:54.000000-0300,1,USD,USDT,2.183333333333333,82.44274809160305,1099.2366412213742
682,1,6500.0,6500.0,6250.0,2023-12-30T17:34:39.000000-0300,2023-12-30T17:34:39.000000-0300,1,USD,USDT,0.0,100.0,650000.0
683,1,1000.0,1000.0,952.38,2024-01-01T17:04:57.000000-0300,2024-01-01T17:04:57.000000-0300,1,USD,USDT,0.0,100.0,100000.0
684,1,1000.0,1000.0,952.38,2024-01-01T21:16:34.000000-0300,2024-01-01T21:16:34.000000-0300,1,USD,USDT,0.0,100.0,100000.0
685,1,200.0,200.0,188.67,2024-01-02T09:17:57.000000-0300,2024-01-02T09:17:57.000000-0300,1,USD,USDT,0.0,100.0,20000.0
686,1,2000.0,2000.0,1904.76,2024-01-02T14:24:59.000000-0300,2024-01-02T14:24:59.000000-0300,1,USD,USDT,0.0,100.0,200000.0
687,2,1700.0,850.0,1619.04,2024-01-02T19:35:54.000000-0300,2024-01-02T20:00:53.000000-0300,1,USD,USDT,24.983333333333334,4.803202134756504,68.04536357571715
688,1,200.0,200.0,190.47,2024-01-02T21:57:06.000000-0300,2024-01-02T21:57:06.000000-0300,1,USD,USDT,0.0,100.0,20000.0
689,1,200.0,200.0,190.47,2024-01-03T10:09:14.000000-0300,2024-01-03T10:09:14.000000-0300,1,USD,USDT,0.0,100.0,20000.0
690,1,800.0,800.0,772.94,2024-01-03T11:24:12.000000-0300,2024-01-03T11:24:12.000000-0300,1,USD,USDT,0.0,100.0,80000.0
691,1,800.0,800.0,772.94,2024-01-03T12:01:24.000000-0300,2024-01-03T12:01:24.000000-0300,1,USD,USDT,0.0,100.0,80000.0
692,1,500.0,500.0,483.09,2024-01-03T12:36:36.000000-0300,2024-01-03T12:36:36.000000-0300,1,USD,USDT,0.0,100.0,50000.0
693,1,1050.0,1050.0,1000.0,2024-01-04T10:11:38.000000-0300,2024-01-04T10:11:38.000000-0300,1,USD,USDT,0.0,100.0,105000.0
694,1,1213.0,1213.0,1174.24,2024-01-04T10:58:45.000000-0300,2024-01-04T10:58:45.000000-0300,1,USD,USDT,0.0,100.0,121300.0
695,1,265.0,265.0,256.53,2024-01-04T11:37:24.000000-0300,2024-01-04T11:37:24.000000-0300,1,USD,USDT,0.0,100.0,26500.0
696,1,250.0,250.0,242.01,2024-01-04T12:38:54.000000-0300,2024-01-04T12:38:54.000000-0300,1,USD,USDT,0.0,100.0,25000.0
