session_id,session_start_hour,session_end_hour,total_ops,total_volume,hour_span
1003,18,19,4,92914.69,1
330,15,15,1,283.23,0
613,16,16,1,1000.0,0
881,16,16,1,1500.0,0
348,20,20,1,5000.0,0
476,15,15,1,121.13,0
869,10,10,1,1000.0,0
854,0,0,1,500.0,0
217,13,13,1,103.2,0
726,19,19,1,400.0,0
1009,15,15,1,30000.0,0
220,13,13,1,752.55,0
598,14,14,1,4160.0,0
482,16,16,1,500.0,0
214,12,12,3,1500.0,0
863,2,2,1,2000.0,0
604,17,17,1,4606.5,0
461,14,14,1,300.0,0
77,12,12,1,7269.08,0
68,12,12,1,2500.0,0
735,11,11,1,450.0,0
616,13,13,1,6430.0,0
74,18,18,1,4000.0,0
729,12,12,1,571.5,0
509,12,12,1,890.0,0
122,15,15,1,300.0,0
652,15,15,1,2400.0,0
232,23,23,2,4000.0,0
1024,14,14,1,23074.74,0
1045,23,23,1,30000.0,0
899,22,22,1,449.0,0
917,6,6,1,1500.0,0
905,3,3,1,318.5,0
646,18,18,2,25750.4,0
628,20,20,2,60000.0,0
116,16,16,1,200.0,0
914,17,17,1,500.0,0
524,22,22,3,1184.0,0
631,23,23,1,3000.0,0
1048,15,15,1,2000.0,0
506,22,22,2,400.0,0
262,11,11,1,10000.0,0
768,14,14,1,400.0,0
759,10,10,1,1395.28,0
890,13,13,1,501.0,0
235,17,17,1,8370.0,0
896,16,16,1,1300.0,0
369,16,16,1,105.0,0
381,12,12,1,1800.0,0
372,10,10,1,520.0,0
259,19,19,1,200.55,0
518,15,15,1,250.0,0
771,14,14,1,420.0,0
1018,16,16,1,15000.0,0
250,22,22,1,81.0,0
244,15,15,1,1017.67,0
104,11,11,1,3300.0,0
113,14,14,1,50.0,0
765,11,11,1,1000.0,0
363,17,17,1,310.5,0
902,15,15,1,1000.0,0
494,12,12,1,300.0,0
131,14,14,1,4999.99,0
366,10,10,1,2247.91,0
1033,13,13,1,13200.0,0
238,22,22,1,2035.0,0
1039,19,19,3,76978.36,0
521,10,10,1,1000.0,0
119,15,15,1,2600.0,0
762,11,11,1,800.0,0
384,18,18,1,4228.79,0
637,18,18,1,7552.0,0
515,17,17,1,1180.0,0
503,16,16,3,3190.0,0
1027,18,18,2,95190.36,0
256,16,16,1,575.18,0
893,23,23,1,1110.04,0
887,11,10,2,2140.0,1
375,11,11,1,1030.0,0
110,21,21,1,600.0,0
655,10,10,2,450.0,0
908,13,13,1,365.0,0
107,15,15,2,57813.270000000004,0
241,9,9,1,516.63,0
378,18,18,1,300.0,0
911,17,17,1,500.0,0
640,12,11,3,68731.62,1
512,13,12,3,4760.719999999999,1
780,17,17,1,400.0,0
393,12,12,1,200.0,0
1036,12,12,1,28000.0,0
643,16,16,1,51574.0,0
625,21,21,1,7000.0,0
128,13,13,1,478.0,0
1021,20,20,1,10000.0,0
125,17,17,1,4140.0,0
634,22,22,2,17000.0,0
786,15,15,2,3100.0,0
649,22,22,2,1011.97,0
253,3,3,1,500.91,0
756,17,17,1,400.0,0
497,22,22,1,600.0,0
500,18,18,1,500.0,0
101,14,14,2,1010.0,0
1030,21,20,3,43257.34,1
777,16,16,1,800.0,0
390,14,14,1,100.0,0
247,17,17,1,303.41,0
1042,19,20,5,30413.92,1
783,13,13,1,960.0,0
387,14,14,1,206.2,0
774,9,9,1,522.5,0
