session_id,num_operations,total_volume,volume_volatility,q75_volume,q25_volume,session_start,session_end,duration_minutes,volume_iqr,volume_efficiency,consistency_score,intensity_score
855,1,1500.0,,1500.0,1500.0,2024-04-29T10:40:13.000000-0300,2024-04-29T10:40:13.000000-0300,0.0,0.0,150000.0,,100.0
203,1,53956.83,,53956.83,53956.83,2022-11-24T19:32:06.000000-0300,2022-11-24T19:32:06.000000-0300,0.0,0.0,5395683.0,,100.0
599,1,200.0,,200.0,200.0,2023-12-04T16:33:36.000000-0300,2023-12-04T16:33:36.000000-0300,0.0,0.0,20000.0,,100.0
605,3,11436.0,3783.917546670382,7936.0,3000.0,2023-12-05T18:08:52.000000-0300,2023-12-05T18:23:32.000000-0300,14.666666666666666,4936.0,779.7272727272727,3.022264586622134,0.20454545454545456
992,2,71139.48999999999,22018.944541690682,51139.49,20000.0,2025-03-31T18:55:38.000000-0300,2025-03-31T19:04:01.000000-0300,8.383333333333333,31139.489999999998,8485.823856858846,3.230831063010511,0.2385685884691849
90,1,507.0,,507.0,507.0,2022-07-01T04:55:57.000000-0300,2022-07-01T04:55:57.000000-0300,0.0,0.0,50700.0,,100.0
986,1,53198.21,,53198.21,53198.21,2025-03-29T15:40:10.000000-0300,2025-03-29T15:40:10.000000-0300,0.0,0.0,5319821.0,,100.0
724,1,500.0,,500.0,500.0,2024-01-17T23:09:12.000000-0300,2024-01-17T23:09:12.000000-0300,0.0,0.0,50000.0,,100.0
486,1,100.0,,100.0,100.0,2023-11-03T11:08:33.000000-0300,2023-11-03T11:08:33.000000-0300,0.0,0.0,10000.0,,100.0
227,2,5500.0,1060.6601717798212,3500.0,2000.0,2022-12-09T13:30:51.000000-0300,2022-12-09T13:39:36.000000-0300,8.75,1500.0,628.5714285714286,5.185449728701349,0.22857142857142856
218,1,50.0,,50.0,50.0,2022-12-05T18:53:34.000000-0300,2022-12-05T18:53:34.000000-0300,0.0,0.0,5000.0,,100.0
355,1,200.0,,200.0,200.0,2023-07-22T20:13:55.000000-0300,2023-07-22T20:13:55.000000-0300,0.0,0.0,20000.0,,100.0
81,1,21315.0,,21315.0,21315.0,2022-06-20T13:30:34.000000-0300,2022-06-20T13:30:34.000000-0300,0.0,0.0,2131500.0,,100.0
224,2,8000.0,0.0,4000.0,4000.0,2022-12-08T17:22:08.000000-0300,2022-12-08T17:46:51.000000-0300,24.716666666666665,0.0,323.6682400539447,100.0,0.08091706001348618
480,1,3081.0,,3081.0,3081.0,2023-10-31T16:27:32.000000-0300,2023-10-31T16:27:32.000000-0300,0.0,0.0,308100.0,,100.0
468,5,1920.0,124.41864811996632,500.0,360.0,2023-10-24T16:27:40.000000-0300,2023-10-24T17:26:29.000000-0300,58.81666666666666,140.0,32.64380844431851,15.431770309453189,0.0850099178237461
998,1,53674.92,,53674.92,53674.92,2025-04-01T19:59:11.000000-0300,2025-04-01T19:59:11.000000-0300,0.0,0.0,5367492.0,,100.0
328,1,500.0,,500.0,500.0,2023-06-22T14:48:27.000000-0300,2023-06-22T14:48:27.000000-0300,0.0,0.0,50000.0,,100.0
730,1,1000.0,,1000.0,1000.0,2024-01-25T13:47:07.000000-0300,2024-01-25T13:47:07.000000-0300,0.0,0.0,100000.0,,100.0
489,1,1000.0,,1000.0,1000.0,2023-11-03T17:38:54.000000-0300,2023-11-03T17:38:54.000000-0300,0.0,0.0,100000.0,,100.0
742,1,2800.0,,2800.0,2800.0,2024-02-06T15:17:49.000000-0300,2024-02-06T15:17:49.000000-0300,0.0,0.0,280000.0,,100.0
739,1,500.0,,500.0,500.0,2024-02-04T11:50:02.000000-0300,2024-02-04T11:50:02.000000-0300,0.0,0.0,50000.0,,100.0
1001,1,5859.0,,5859.0,5859.0,2025-04-02T14:55:13.000000-0300,2025-04-02T14:55:13.000000-0300,0.0,0.0,585900.0,,100.0
346,1,550.0,,550.0,550.0,2023-07-10T11:25:18.000000-0300,2023-07-10T11:25:18.000000-0300,0.0,0.0,55000.0,,100.0
590,1,83266.77,,83266.77,83266.77,2023-12-02T17:29:04.000000-0300,2023-12-02T17:29:04.000000-0300,0.0,0.0,8326677.0,,100.0
87,2,69991.9,37895.19590667133,61791.9,8200.0,2022-06-27T15:21:36.000000-0300,2022-06-27T15:36:07.000000-0300,14.516666666666666,53591.9,4821.485648679679,1.8469860974561723,0.13777267508610794
471,2,2274.84,1299.0682941246775,2056.0,218.84,2023-10-25T11:48:13.000000-0300,2023-10-25T11:49:10.000000-0300,0.95,1837.16,2394.568421052632,1.751131953792164,2.1052631578947367
608,1,300.0,,300.0,300.0,2023-12-06T10:53:45.000000-0300,2023-12-06T10:53:45.000000-0300,0.0,0.0,30000.0,,100.0
864,1,530.0,,530.0,530.0,2024-05-04T14:51:38.000000-0300,2024-05-04T14:51:38.000000-0300,0.0,0.0,53000.0,,100.0
358,1,200.0,,200.0,200.0,2023-07-28T13:58:13.000000-0300,2023-07-28T13:58:13.000000-0300,0.0,0.0,20000.0,,100.0
1007,2,14822.0,2589.4250327051373,9242.0,5580.0,2025-04-03T14:08:40.000000-0300,2025-04-03T14:09:20.000000-0300,0.6666666666666666,3662.0,22233.0,5.724050633941565,3.0
620,6,33630.0,6380.920779950179,3000.0,3000.0,2023-12-07T18:25:03.000000-0300,2023-12-07T18:50:22.000000-0300,25.316666666666666,0.0,1328.3739302172482,5.270399235431752,0.2369980250164582
221,1,150.0,,150.0,150.0,2022-12-06T18:35:38.000000-0300,2022-12-06T18:35:38.000000-0300,0.0,0.0,15000.0,,100.0
727,1,1800.0,,1800.0,1800.0,2024-01-22T03:16:45.000000-0300,2024-01-22T03:16:45.000000-0300,0.0,0.0,180000.0,,100.0
876,1,1250.0,,1250.0,1250.0,2024-05-22T09:11:20.000000-0300,2024-05-22T09:11:20.000000-0300,0.0,0.0,125000.0,,100.0
751,1,500.0,,500.0,500.0,2024-02-15T17:37:41.000000-0300,2024-02-15T17:37:41.000000-0300,0.0,0.0,50000.0,,100.0
596,2,1300.0,636.3961030678928,1100.0,200.0,2023-12-04T11:03:19.000000-0300,2023-12-04T11:27:15.000000-0300,23.933333333333334,900.0,54.317548746518106,2.0427529234278037,0.08356545961002786
462,2,2170.0,1251.5790027001892,1970.0,200.0,2023-10-23T16:24:58.000000-0300,2023-10-23T16:49:18.000000-0300,24.333333333333332,1770.0,89.17808219178083,1.7338098476551502,0.08219178082191782
200,2,3500.0,353.5533905932738,2000.0,1500.0,2022-11-23T19:23:32.000000-0300,2022-11-23T19:41:19.000000-0300,17.78333333333333,500.0,196.81349578256797,9.899494936611665,0.11246485473289598
483,1,600.0,,600.0,600.0,2023-11-01T18:30:03.000000-0300,2023-11-01T18:30:03.000000-0300,0.0,0.0,60000.0,,100.0
879,1,400.0,,400.0,400.0,2024-05-22T21:20:25.000000-0300,2024-05-22T21:20:25.000000-0300,0.0,0.0,40000.0,,100.0
748,1,529.5,,529.5,529.5,2024-02-12T11:47:19.000000-0300,2024-02-12T11:47:19.000000-0300,0.0,0.0,52950.0,,100.0
96,1,26950.0,,26950.0,26950.0,2022-07-04T20:14:34.000000-0300,2022-07-04T20:14:34.000000-0300,0.0,0.0,2695000.0,,100.0
337,1,4000.0,,4000.0,4000.0,2023-07-02T23:37:22.000000-0300,2023-07-02T23:37:22.000000-0300,0.0,0.0,400000.0,,100.0
78,3,37213.92,8644.390895094923,18599.16,16085.76,2022-06-18T01:09:37.000000-0300,2022-06-18T01:37:17.000000-0300,27.666666666666668,2513.3999999999996,1345.0814457831325,4.304978852948014,0.10843373493975904
349,1,550.0,,550.0,550.0,2023-07-10T23:06:00.000000-0300,2023-07-10T23:06:00.000000-0300,0.0,0.0,55000.0,,100.0
733,1,1000.0,,1000.0,1000.0,2024-02-01T19:01:17.000000-0300,2024-02-01T19:01:17.000000-0300,0.0,0.0,100000.0,,100.0
459,1,530.0,,530.0,530.0,2023-10-23T09:15:08.000000-0300,2023-10-23T09:15:08.000000-0300,0.0,0.0,53000.0,,100.0
93,1,36115.0,,36115.0,36115.0,2022-07-01T21:57:38.000000-0300,2022-07-01T21:57:38.000000-0300,0.0,0.0,3611500.0,,100.0
593,3,8812.0,2274.155081196824,4300.0,4200.0,2023-12-03T18:02:02.000000-0300,2023-12-03T18:20:35.000000-0300,18.55,100.0,475.0404312668463,3.8748456835065497,0.16172506738544473
614,3,22270.0,11471.949848797864,20670.0,800.0,2023-12-06T20:32:25.000000-0300,2023-12-06T21:03:01.000000-0300,30.599999999999998,19870.0,727.7777777777778,1.9412567430578207,0.09803921568627452
721,1,1000.0,,1000.0,1000.0,2024-01-16T22:15:32.000000-0300,2024-01-16T22:15:32.000000-0300,0.0,0.0,100000.0,,100.0
209,1,18000.0,,18000.0,18000.0,2022-11-30T15:31:57.000000-0300,2022-11-30T15:31:57.000000-0300,0.0,0.0,1800000.0,,100.0
197,1,60.14,,60.14,60.14,2022-11-20T12:31:10.000000-0300,2022-11-20T12:31:10.000000-0300,0.0,0.0,6014.0,,100.0
745,1,590.0,,590.0,590.0,2024-02-07T21:38:55.000000-0300,2024-02-07T21:38:55.000000-0300,0.0,0.0,59000.0,,100.0
215,2,1938.0,185.26197667087544,1100.0,838.0,2022-12-03T16:11:07.000000-0300,2022-12-03T16:38:20.000000-0300,27.216666666666665,262.0,71.20636864666258,10.460862152210147,0.07348438456827924
1013,1,13000.0,,13000.0,13000.0,2025-04-05T16:15:19.000000-0300,2025-04-05T16:15:19.000000-0300,0.0,0.0,1300000.0,,100.0
352,1,500.0,,500.0,500.0,2023-07-14T13:54:39.000000-0300,2023-07-14T13:54:39.000000-0300,0.0,0.0,50000.0,,100.0
331,1,200.0,,200.0,200.0,2023-06-23T17:23:53.000000-0300,2023-06-23T17:23:53.000000-0300,0.0,0.0,20000.0,,100.0
84,2,10000.0,1414.213562373095,6000.0,4000.0,2022-06-22T13:46:38.000000-0300,2022-06-22T14:15:51.000000-0300,29.216666666666665,2000.0,342.2703936109527,7.0710678118654755,0.06845407872219053
212,1,1500.0,,1500.0,1500.0,2022-12-02T12:41:51.000000-0300,2022-12-02T12:41:51.000000-0300,0.0,0.0,150000.0,,100.0
873,1,1840.33,,1840.33,1840.33,2024-05-17T19:01:31.000000-0300,2024-05-17T19:01:31.000000-0300,0.0,0.0,184033.0,,100.0
736,1,520.0,,520.0,520.0,2024-02-02T20:50:19.000000-0300,2024-02-02T20:50:19.000000-0300,0.0,0.0,52000.0,,100.0
858,1,2500.0,,2500.0,2500.0,2024-05-02T10:41:50.000000-0300,2024-05-02T10:41:50.000000-0300,0.0,0.0,250000.0,,100.0
507,1,256.0,,256.0,256.0,2023-11-09T16:11:15.000000-0300,2023-11-09T16:11:15.000000-0300,0.0,0.0,25600.0,,100.0
760,1,600.0,,600.0,600.0,2024-02-18T21:49:13.000000-0300,2024-02-18T21:49:13.000000-0300,0.0,0.0,60000.0,,100.0
1046,1,15254.66,,15254.66,15254.66,2025-04-30T19:41:20.000000-0300,2025-04-30T19:41:20.000000-0300,0.0,0.0,1525466.0,,100.0
117,1,305.0,,305.0,305.0,2022-08-18T14:13:50.000000-0300,2022-08-18T14:13:50.000000-0300,0.0,0.0,30500.0,,100.0
1040,1,33000.0,,33000.0,33000.0,2025-04-14T20:34:40.000000-0300,2025-04-14T20:34:40.000000-0300,0.0,0.0,3300000.0,,100.0
1034,1,13822.57,,13822.57,13822.57,2025-04-12T15:55:17.000000-0300,2025-04-12T15:55:17.000000-0300,0.0,0.0,1382257.0,,100.0
784,1,600.0,,600.0,600.0,2024-03-09T16:29:11.000000-0300,2024-03-09T16:29:11.000000-0300,0.0,0.0,60000.0,,100.0
653,1,31573.08,,31573.08,31573.08,2023-12-14T19:47:52.000000-0300,2023-12-14T19:47:52.000000-0300,0.0,0.0,3157308.0,,100.0
909,1,300.0,,300.0,300.0,2024-07-13T17:39:34.000000-0300,2024-07-13T17:39:34.000000-0300,0.0,0.0,30000.0,,100.0
888,1,800.0,,800.0,800.0,2024-05-31T12:49:24.000000-0300,2024-05-31T12:49:24.000000-0300,0.0,0.0,80000.0,,100.0
775,1,1000.0,,1000.0,1000.0,2024-03-04T10:54:34.000000-0300,2024-03-04T10:54:34.000000-0300,0.0,0.0,100000.0,,100.0
635,3,6000.0,1732.0508075688772,4000.0,1000.0,2023-12-12T12:55:23.000000-0300,2023-12-12T13:30:17.000000-0300,34.9,3000.0,171.919770773639,3.464101615137755,0.08595988538681949
388,1,500.0,,500.0,500.0,2023-09-15T22:33:00.000000-0300,2023-09-15T22:33:00.000000-0300,0.0,0.0,50000.0,,100.0
1031,1,23402.34,,23402.34,23402.34,2025-04-10T12:09:44.000000-0300,2025-04-10T12:09:44.000000-0300,0.0,0.0,2340234.0,,100.0
239,1,202.2,,202.2,202.2,2022-12-12T15:42:33.000000-0300,2022-12-12T15:42:33.000000-0300,0.0,0.0,20220.0,,100.0
513,1,619.0,,619.0,619.0,2023-11-13T15:14:36.000000-0300,2023-11-13T15:14:36.000000-0300,0.0,0.0,61900.0,,100.0
382,1,310.0,,310.0,310.0,2023-08-21T17:47:10.000000-0300,2023-08-21T17:47:10.000000-0300,0.0,0.0,31000.0,,100.0
385,1,168.47,,168.47,168.47,2023-08-31T19:27:28.000000-0300,2023-08-31T19:27:28.000000-0300,0.0,0.0,16847.0,,100.0
626,2,650.0,106.06601717798213,400.0,250.0,2023-12-09T11:06:30.000000-0300,2023-12-09T11:20:26.000000-0300,13.933333333333334,150.0,46.65071770334928,6.128258770283412,0.14354066985645933
1022,1,37769.5,,37769.5,37769.5,2025-04-08T21:38:20.000000-0300,2025-04-08T21:38:20.000000-0300,0.0,0.0,3776950.0,,100.0
1043,1,66000.0,,66000.0,66000.0,2025-04-28T14:24:16.000000-0300,2025-04-28T14:24:16.000000-0300,0.0,0.0,6600000.0,,100.0
754,1,4500.0,,4500.0,4500.0,2024-02-16T14:29:47.000000-0300,2024-02-16T14:29:47.000000-0300,0.0,0.0,450000.0,,100.0
757,1,2000.0,,2000.0,2000.0,2024-02-16T18:34:28.000000-0300,2024-02-16T18:34:28.000000-0300,0.0,0.0,200000.0,,100.0
516,1,800.0,,800.0,800.0,2023-11-13T21:03:34.000000-0300,2023-11-13T21:03:34.000000-0300,0.0,0.0,80000.0,,100.0
915,2,1200.0,0.0,600.0,600.0,2024-07-19T15:01:16.000000-0300,2024-07-19T15:02:09.000000-0300,0.8833333333333333,0.0,1358.4905660377358,100.0,2.2641509433962264
364,1,200.0,,200.0,200.0,2023-08-03T19:00:45.000000-0300,2023-08-03T19:00:45.000000-0300,0.0,0.0,20000.0,,100.0
1025,3,42000.0,5196.152422706632,20000.0,11000.0,2025-04-09T16:00:50.000000-0300,2025-04-09T16:10:14.000000-0300,9.4,9000.0,4468.085106382979,8.082903768654761,0.3191489361702127
522,1,400.0,,400.0,400.0,2023-11-17T13:15:01.000000-0300,2023-11-17T13:15:01.000000-0300,0.0,0.0,40000.0,,100.0
361,1,3105.0,,3105.0,3105.0,2023-08-01T22:04:43.000000-0300,2023-08-01T22:04:43.000000-0300,0.0,0.0,310500.0,,100.0
379,1,300.0,,300.0,300.0,2023-08-19T20:29:56.000000-0300,2023-08-19T20:29:56.000000-0300,0.0,0.0,30000.0,,100.0
519,1,200.0,,200.0,200.0,2023-11-16T16:38:35.000000-0300,2023-11-16T16:38:35.000000-0300,0.0,0.0,20000.0,,100.0
236,1,5370.0,,5370.0,5370.0,2022-12-11T18:30:19.000000-0300,2022-12-11T18:30:19.000000-0300,0.0,0.0,537000.0,,100.0
906,1,300.0,,300.0,300.0,2024-07-13T05:51:34.000000-0300,2024-07-13T05:51:34.000000-0300,0.0,0.0,30000.0,,100.0
120,1,200.0,,200.0,200.0,2022-08-19T17:11:02.000000-0300,2022-08-19T17:11:02.000000-0300,0.0,0.0,20000.0,,100.0
638,2,18900.0,3606.2445840513924,12000.0,6900.0,2023-12-12T21:09:34.000000-0300,2023-12-12T21:34:07.000000-0300,24.55,5100.0,769.857433808554,5.240909084088528,0.0814663951120163
510,1,215.0,,215.0,215.0,2023-11-11T09:47:59.000000-0300,2023-11-11T09:47:59.000000-0300,0.0,0.0,21500.0,,100.0
373,1,300.0,,300.0,300.0,2023-08-13T17:47:41.000000-0300,2023-08-13T17:47:41.000000-0300,0.0,0.0,30000.0,,100.0
1028,3,98691.44,8564.044388986624,37841.6,37841.6,2025-04-09T19:18:35.000000-0300,2025-04-09T19:39:01.000000-0300,20.433333333333334,0.0,4829.923654159869,11.523929059372621,0.1468189233278956
778,2,1590.0,417.19300090006305,1090.0,500.0,2024-03-05T17:31:31.000000-0300,2024-03-05T17:47:45.000000-0300,16.233333333333334,590.0,97.94661190965091,3.81118570198851,0.12320328542094455
367,1,1000.0,,1000.0,1000.0,2023-08-04T11:09:53.000000-0300,2023-08-04T11:09:53.000000-0300,0.0,0.0,100000.0,,100.0
376,1,193.05,,193.05,193.05,2023-08-17T19:06:16.000000-0300,2023-08-17T19:06:16.000000-0300,0.0,0.0,19305.0,,100.0
254,1,285.66,,285.66,285.66,2023-02-09T12:55:52.000000-0300,2023-02-09T12:55:52.000000-0300,0.0,0.0,28566.000000000004,,100.0
257,1,450.0,,450.0,450.0,2023-03-09T16:24:31.000000-0300,2023-03-09T16:24:31.000000-0300,0.0,0.0,45000.0,,100.0
900,1,424.0,,424.0,424.0,2024-06-10T15:28:27.000000-0300,2024-06-10T15:28:27.000000-0300,0.0,0.0,42400.0,,100.0
769,1,500.0,,500.0,500.0,2024-02-27T15:20:21.000000-0300,2024-02-27T15:20:21.000000-0300,0.0,0.0,50000.0,,100.0
1016,8,132459.71000000002,1515.03381216335,18028.57,16000.0,2025-04-06T17:48:48.000000-0300,2025-04-06T19:16:47.000000-0300,87.98333333333333,2028.5699999999997,1505.509111574162,87.4302005252661,0.09092631180147755
894,1,1000.0,,1000.0,1000.0,2024-06-04T13:06:04.000000-0300,2024-06-04T13:06:04.000000-0300,0.0,0.0,100000.0,,100.0
391,1,700.0,,700.0,700.0,2023-09-17T13:26:24.000000-0300,2023-09-17T13:26:24.000000-0300,0.0,0.0,70000.0,,100.0
123,1,47436.2,,47436.2,47436.2,2022-08-24T17:50:46.000000-0300,2022-08-24T17:50:46.000000-0300,0.0,0.0,4743620.0,,100.0
233,1,10000.0,,10000.0,10000.0,2022-12-11T14:29:39.000000-0300,2022-12-11T14:29:39.000000-0300,0.0,0.0,1000000.0,,100.0
370,1,200.0,,200.0,200.0,2023-08-11T00:40:01.000000-0300,2023-08-11T00:40:01.000000-0300,0.0,0.0,20000.0,,100.0
102,1,500.0,,500.0,500.0,2022-08-02T14:16:30.000000-0300,2022-08-02T14:16:30.000000-0300,0.0,0.0,50000.0,,100.0
498,1,500.0,,500.0,500.0,2023-11-06T14:39:52.000000-0300,2023-11-06T14:39:52.000000-0300,0.0,0.0,50000.0,,100.0
912,1,300.0,,300.0,300.0,2024-07-14T21:50:05.000000-0300,2024-07-14T21:50:05.000000-0300,0.0,0.0,30000.0,,100.0
885,1,600.0,,600.0,600.0,2024-05-30T05:13:15.000000-0300,2024-05-30T05:13:15.000000-0300,0.0,0.0,60000.0,,100.0
647,7,37481.82,8558.560704033627,6000.0,703.82,2023-12-13T19:22:05.000000-0300,2023-12-13T20:28:17.000000-0300,66.2,5296.18,566.1906344410876,4.379453660045306,0.10574018126888217
251,1,2394.24,,2394.24,2394.24,2023-01-09T14:22:15.000000-0300,2023-01-09T14:22:15.000000-0300,0.0,0.0,239423.99999999997,,100.0
108,1,350.0,,350.0,350.0,2022-08-05T17:24:44.000000-0300,2022-08-05T17:24:44.000000-0300,0.0,0.0,35000.0,,100.0
504,1,206.6,,206.6,206.6,2023-11-08T18:59:16.000000-0300,2023-11-08T18:59:16.000000-0300,0.0,0.0,20660.0,,100.0
111,1,1500.0,,1500.0,1500.0,2022-08-09T13:28:36.000000-0300,2022-08-09T13:28:36.000000-0300,0.0,0.0,150000.0,,100.0
129,1,108.5,,108.5,108.5,2022-08-31T23:17:23.000000-0300,2022-08-31T23:17:23.000000-0300,0.0,0.0,10850.0,,100.0
126,1,350.0,,350.0,350.0,2022-08-26T16:11:22.000000-0300,2022-08-26T16:11:22.000000-0300,0.0,0.0,35000.0,,100.0
897,1,500.0,,500.0,500.0,2024-06-06T10:37:38.000000-0300,2024-06-06T10:37:38.000000-0300,0.0,0.0,50000.0,,100.0
766,1,400.0,,400.0,400.0,2024-02-23T09:41:30.000000-0300,2024-02-23T09:41:30.000000-0300,0.0,0.0,40000.0,,100.0
230,1,5000.0,,5000.0,5000.0,2022-12-09T20:56:28.000000-0300,2022-12-09T20:56:28.000000-0300,0.0,0.0,500000.0,,100.0
641,2,11405.0,2011.7187924757277,7125.0,4280.0,2023-12-13T14:30:12.000000-0300,2023-12-13T14:34:17.000000-0300,4.083333333333333,2845.0,2793.061224489796,5.6692814336960105,0.489795918367347
242,1,2376.0,,2376.0,2376.0,2022-12-15T11:02:11.000000-0300,2022-12-15T11:02:11.000000-0300,0.0,0.0,237600.0,,100.0
248,2,1605.66,352.648293913355,1052.19,553.47,2022-12-28T20:25:29.000000-0300,2022-12-28T20:32:06.000000-0300,6.616666666666666,498.72,242.66901763224183,4.553148356913666,0.3022670025188917
1037,1,10000.0,,10000.0,10000.0,2025-04-14T13:01:34.000000-0300,2025-04-14T13:01:34.000000-0300,0.0,0.0,1000000.0,,100.0
99,1,500.0,,500.0,500.0,2022-07-28T18:03:29.000000-0300,2022-07-28T18:03:29.000000-0300,0.0,0.0,50000.0,,100.0
492,1,200.0,,200.0,200.0,2023-11-04T20:05:08.000000-0300,2023-11-04T20:05:08.000000-0300,0.0,0.0,20000.0,,100.0
501,1,520.0,,520.0,520.0,2023-11-06T19:11:39.000000-0300,2023-11-06T19:11:39.000000-0300,0.0,0.0,52000.0,,100.0
650,1,220.0,,220.0,220.0,2023-12-14T12:16:29.000000-0300,2023-12-14T12:16:29.000000-0300,0.0,0.0,22000.0,,100.0
891,1,2500.0,,2500.0,2500.0,2024-06-02T15:11:04.000000-0300,2024-06-02T15:11:04.000000-0300,0.0,0.0,250000.0,,100.0
629,1,25800.0,,25800.0,25800.0,2023-12-10T14:40:45.000000-0300,2023-12-10T14:40:45.000000-0300,0.0,0.0,2580000.0,,100.0
772,2,3000.0,707.1067811865476,2000.0,1000.0,2024-03-01T11:55:01.000000-0300,2024-03-01T11:55:43.000000-0300,0.7,1000.0,4285.714285714286,4.242640687119285,2.857142857142857
632,1,5000.0,,5000.0,5000.0,2023-12-11T00:21:46.000000-0300,2023-12-11T00:21:46.000000-0300,0.0,0.0,500000.0,,100.0
781,1,500.0,,500.0,500.0,2024-03-08T19:13:16.000000-0300,2024-03-08T19:13:16.000000-0300,0.0,0.0,50000.0,,100.0
105,1,500.0,,500.0,500.0,2022-08-03T12:44:00.000000-0300,2022-08-03T12:44:00.000000-0300,0.0,0.0,50000.0,,100.0
623,1,4500.0,,4500.0,4500.0,2023-12-08T12:06:32.000000-0300,2023-12-08T12:06:32.000000-0300,0.0,0.0,450000.0,,100.0
1019,6,199585.08000000002,5744.023105413139,37633.32,30539.34,2025-04-08T16:36:02.000000-0300,2025-04-08T17:27:14.000000-0300,51.2,7093.98,3898.14609375,34.74656635902318,0.1171875
644,1,24842.0,,24842.0,24842.0,2023-12-13T16:45:58.000000-0300,2023-12-13T16:45:58.000000-0300,0.0,0.0,2484200.0,,100.0
495,1,300.0,,300.0,300.0,2023-11-05T15:56:46.000000-0300,2023-11-05T15:56:46.000000-0300,0.0,0.0,30000.0,,100.0
245,1,138.0,,138.0,138.0,2022-12-15T20:19:34.000000-0300,2022-12-15T20:19:34.000000-0300,0.0,0.0,13800.0,,100.0
114,1,50.0,,50.0,50.0,2022-08-14T17:21:20.000000-0300,2022-08-14T17:21:20.000000-0300,0.0,0.0,5000.0,,100.0
260,1,1685.96,,1685.96,1685.96,2023-03-28T21:58:31.000000-0300,2023-03-28T21:58:31.000000-0300,0.0,0.0,168596.0,,100.0
903,1,6342.24,,6342.24,6342.24,2024-06-15T15:27:46.000000-0300,2024-06-15T15:27:46.000000-0300,0.0,0.0,634224.0,,100.0
763,1,200.0,,200.0,200.0,2024-02-19T19:28:03.000000-0300,2024-02-19T19:28:03.000000-0300,0.0,0.0,20000.0,,100.0
1055,1,6655.0,,6655.0,6655.0,2025-05-05T23:52:48.000000-0300,2025-05-05T23:52:48.000000-0300,0.0,0.0,665500.0,,100.0
945,1,8515.0,,8515.0,8515.0,2025-03-14T21:49:35.000000-0300,2025-03-14T21:49:35.000000-0300,0.0,0.0,851500.0,,100.0
25,2,2000.0,0.0,1000.0,1000.0,2022-05-01T19:07:34.000000-0300,2022-05-01T19:33:05.000000-0300,25.516666666666666,0.0,78.38014369693012,100.0,0.07838014369693011
147,1,2900.0,,2900.0,2900.0,2022-09-15T17:37:25.000000-0300,2022-09-15T17:37:25.000000-0300,0.0,0.0,290000.0,,100.0
16,1,96058.8,,96058.8,96058.8,2022-04-24T19:21:03.000000-0300,2022-04-24T19:21:03.000000-0300,0.0,0.0,9605880.0,,100.0
403,1,880.0,,880.0,880.0,2023-09-25T12:25:27.000000-0300,2023-09-25T12:25:27.000000-0300,0.0,0.0,88000.0,,100.0
290,1,194.0,,194.0,194.0,2023-05-16T15:25:34.000000-0300,2023-05-16T15:25:34.000000-0300,0.0,0.0,19400.0,,100.0
1073,1,8000.0,,8000.0,8000.0,2025-05-13T14:50:41.000000-0300,2025-05-13T14:50:41.000000-0300,0.0,0.0,800000.0,,100.0
19,1,21445.0,,21445.0,21445.0,2022-04-26T19:43:56.000000-0300,2022-04-26T19:43:56.000000-0300,0.0,0.0,2144500.0,,100.0
918,1,300.0,,300.0,300.0,2024-08-05T19:51:40.000000-0300,2024-08-05T19:51:40.000000-0300,0.0,0.0,30000.0,,100.0
540,2,715.0,10.606601717798213,365.0,350.0,2023-11-23T18:54:05.000000-0300,2023-11-23T18:58:15.000000-0300,4.166666666666667,15.0,171.6,67.41084647311753,0.48
790,1,1575.0,,1575.0,1575.0,2024-03-12T22:42:11.000000-0300,2024-03-12T22:42:11.000000-0300,0.0,0.0,157500.0,,100.0
10,1,49180.56,,49180.56,49180.56,2022-04-19T16:06:58.000000-0300,2022-04-19T16:06:58.000000-0300,0.0,0.0,4918056.0,,100.0
528,1,200.0,,200.0,200.0,2023-11-19T11:02:20.000000-0300,2023-11-19T11:02:20.000000-0300,0.0,0.0,20000.0,,100.0
394,1,262.14,,262.14,262.14,2023-09-19T15:18:18.000000-0300,2023-09-19T15:18:18.000000-0300,0.0,0.0,26213.999999999996,,100.0
662,1,250.0,,250.0,250.0,2023-12-18T14:16:46.000000-0300,2023-12-18T14:16:46.000000-0300,0.0,0.0,25000.0,,100.0
555,1,25650.0,,25650.0,25650.0,2023-11-27T22:19:54.000000-0300,2023-11-27T22:19:54.000000-0300,0.0,0.0,2565000.0,,100.0
141,2,285.0,10.606601717798213,150.0,135.0,2022-09-13T13:56:16.000000-0300,2022-09-13T14:10:26.000000-0300,14.166666666666666,15.0,20.11764705882353,26.870057685088803,0.1411764705882353
397,1,200.0,,200.0,200.0,2023-09-21T14:25:09.000000-0300,2023-09-21T14:25:09.000000-0300,0.0,0.0,20000.0,,100.0
272,1,100.0,,100.0,100.0,2023-04-29T12:56:29.000000-0300,2023-04-29T12:56:29.000000-0300,0.0,0.0,10000.0,,100.0
1058,1,19500.0,,19500.0,19500.0,2025-05-08T18:17:19.000000-0300,2025-05-08T18:17:19.000000-0300,0.0,0.0,1950000.0,,100.0
805,2,900.0,70.71067811865476,500.0,400.0,2024-03-21T09:41:09.000000-0300,2024-03-21T09:55:39.000000-0300,14.5,100.0,62.06896551724138,12.727922061357853,0.13793103448275862
